text,terms
Each dish had its own distinct character and pleasant flavor surprises.,"[('dish', '9', '5', 'neutral'), ('flavor surprises', '70', '54', 'positive')]"
"Nonetheless, we are looking forward to the next time for more pizza and the great service.","[('pizza', '67', '62', 'neutral'), ('service', '89', '82', 'positive')]"
When his to sons joined the mix they took Dads quest for the best food another step adding slowly to the menu a host of items that reflect the demigraphic of this still growing nabe.,"[('mix', '31', '28', 'neutral'), ('food', '70', '66', 'positive'), ('menu', '109', '105', 'neutral')]"
Once we had our menus we were nearly assaulted by wait staff asking if we were ready to order.,"[('menus', '21', '16', 'neutral'), ('wait staff', '60', '50', 'negative')]"
"On each of my several visits, the crowd is local, professional, family and those who are not familiar with the cuisines of India are deftly walked through the menu by management.","[('crowd', '39', '34', 'positive'), ('cuisines', '119', '111', 'neutral'), ('menu', '163', '159', 'neutral'), ('management', '177', '167', 'neutral')]"
"The place was small and simple, but I never cared about service or decor.","[('place', '9', '4', 'negative'), ('decor', '72', '67', 'neutral')]"
"There are a few things I can forgive at any popular place: somewhat long waits even with reservations, service staff that mistakenly believes they're there to act haughty rather than serve, and a way over-the-top interior.","[('reservations', '101', '89', 'neutral'), ('service staff', '116', '103', 'negative'), ('interior', '221', '213', 'negative')]"
"We got there early so there wasn't much of a wait -- otherwise, I usually sit at the bar and have a cocktail.","[('wait', '49', '45', 'positive'), ('bar', '88', '85', 'neutral'), ('cocktail', '108', '100', 'neutral')]"
While the decor is a bit bland--a white room with a few fake palm trees and thatched roof--the service is fast and friendly.,"[('white room', '44', '34', 'neutral'), ('service', '102', '95', 'positive')]"
The Raz Mojito is excellent (stay away from the champagne).,"[('Raz Mojito', '14', '4', 'positive'), ('champagne', '57', '48', 'negative')]"
"The food was horrible, we had the Peking duck salad, tuna, vegetable fried rice, and the spinach.","[('food', '8', '4', 'negative'), ('Peking duck salad', '51', '34', 'neutral'), ('tuna, vegetable fried rice', '79', '53', 'neutral'), ('spinach', '96', '89', 'neutral')]"
"I'll give it to Sea; the decor is pretty cool and the food was good, but the service was beyond terrible!","[('food', '58', '54', 'positive'), ('service', '84', '77', 'negative')]"
"I went here all 4 years that I lived in the area, and being a not-so-loaded student, it was a great place to go for some good sushi and a very pleasant comforting atmosphere.","[('area', '48', '44', 'neutral'), ('sushi', '131', '126', 'positive'), ('atmosphere', '173', '163', 'positive')]"
We started with the guacamole and this is by far the best I've ever had bar none.,"[('guacamole', '29', '20', 'positive'), ('bar', '75', '72', 'neutral')]"
and to get an extra side vegtable was close to $20 for overdone asparagus that had no taste.,"[('vegtable', '33', '25', 'neutral'), ('asparagus', '73', '64', 'negative')]"
Eggs benedict with smoked salmon was equally fine and the portion was adequate for lunch.,"[('Eggs benedict with smoked salmon', '32', '0', 'positive'), ('portion', '65', '58', 'positive'), ('lunch', '88', '83', 'neutral')]"
"the wait for our drinks, appetizers and food was very long, the food was mediocre, and it was a bit pricey.","[('wait', '8', '4', 'negative'), ('drinks', '23', '17', 'neutral'), ('appetizers', '35', '25', 'neutral'), ('food', '44', '40', 'negative')]"
"Hillarious lighting and ecclectic side dishes make you want to love the place, but the meal on the whole was abyssmal.","[('place', '77', '72', 'positive'), ('meal', '91', '87', 'negative')]"
The mariachi band that walked around during dinner was fun and like I stated before the food is delish!,"[('dinner', '50', '44', 'neutral'), ('food', '92', '88', 'positive')]"
"Went to Gallaghers for the first time on a Saturday night, had no problem getting reservations, great staff-great service.","[('reservations', '94', '82', 'neutral'), ('service', '121', '114', 'positive')]"
The chef even came out with a sample some new appetizers he's working on (the tuna tartare is a keeper!,"[('chef', '8', '4', 'positive'), ('new appetizers', '56', '42', 'neutral'), ('tuna tartare', '90', '78', 'positive')]"
"Even better was the food, had shrimp wrapped in prosciutto, followed by lamb chops, and of course a double macchiato to finish it all off.","[('shrimp wrapped in prosciutto', '58', '30', 'positive'), ('lamb chops', '82', '72', 'positive'), ('course', '97', '91', 'neutral')]"
"I love the food and as a person that does not drink often or regularly, I am practically addicted to their sangria.","[('food', '15', '11', 'positive'), ('drink', '51', '46', 'neutral'), ('sangria', '114', '107', 'positive')]"
"The amble sweetbreads and goat cheese/caviar ravioli appetizers were memorable, but the highlight of our dinner was the scallops in a cream reduction entree - truly heavenly.","[('amble sweetbreads', '21', '4', 'positive'), ('goat cheese/caviar ravioli appetizers', '63', '26', 'positive'), ('dinner', '111', '105', 'neutral'), ('scallops in a cream reduction entree', '156', '120', 'positive')]"
"The whole time we were waiting the hostess kept talking to us, telling us we wouldn't lose our reservation, and even gave us free blue margarita shots!","[('hostess', '42', '35', 'positive'), ('reservation', '106', '95', 'neutral'), ('blue margarita', '144', '130', 'positive')]"
Also the waiter anever asked if the steaks were cooked to out liking or if we wanted anything else.,"[('waiter', '15', '9', 'negative'), ('steaks', '42', '36', 'neutral')]"
"Don't know if the bar is really that bad, BUT the food would more than compensate!","[('bar', '21', '18', 'negative'), ('food', '54', '50', 'positive')]"
The managers aren't snobby for wanting reservations -- it's a new restaurant and they're trying to manage the flow of diners.,"[('managers', '12', '4', 'negative'), ('reservations', '51', '39', 'neutral')]"
"I went there recently with my boyfriend and not only did it take the waitress 20 minutes to acknowledge we were even there, 20 minutes to get us water and coffee and even MORE time to place our order and get food!","[('waitress', '77', '69', 'negative'), ('water', '150', '145', 'neutral'), ('coffee', '161', '155', 'neutral')]"
A good restaurant would have at least comped desert or sent over a round of drinks for such a long wait -- we didn't even get an apology from a manager.,"[('round of drinks', '82', '67', 'neutral'), ('manager', '151', '144', 'negative')]"
The sweetness of succulent barbecued pork and thick salsa cruda counterpoint a salty and garlicky fresh guacamole.,"[('succulent barbecued pork', '41', '17', 'positive'), ('thick salsa cruda', '63', '46', 'neutral'), ('guacamole', '113', '104', 'positive')]"
"We complained to our waiter serveral times about this and the stares continued and to top it all off as the manager walked around to each table asking if they enjoyed their dinner, he conveniently did not ask us!","[('waiter', '27', '21', 'neutral'), ('table', '143', '138', 'neutral'), ('dinner', '179', '173', 'positive')]"
"The Food In a health-conscious century, it's as likely to be the pub grub as it is the booze that does you in.","[('Food', '8', '4', 'positive'), ('pub', '68', '65', 'neutral')]"
"Although we were seated right away and the waiter brought menus promptly as well as drink, he was almost never at our table despite being at the other tables right next to ours.","[('waiter', '49', '43', 'positive'), ('menus', '63', '58', 'neutral'), ('drink', '89', '84', 'neutral')]"
"Went there a few months ago, and while the food was really good, and I was ready for it to be pricey, the one thing that bothered me was the waiter was standing in a corner watching us eat.","[('food', '47', '43', 'positive'), ('waiter', '147', '141', 'negative')]"
"The average price of a meal (app, entree, 1 drink and tip) is probably around $28.","[('price', '17', '12', 'neutral'), ('meal', '27', '23', 'neutral'), ('app', '32', '29', 'neutral'), ('entree', '40', '34', 'neutral'), ('drink', '49', '44', 'neutral'), ('tip', '57', '54', 'negative')]"
"Although the food what adequate, the service was preposterous.","[('food', '17', '13', 'positive'), ('service', '44', '37', 'negative')]"
We were also seated promptly at the time of our reservation and the service was very quick and professional.,"[('reservation', '59', '48', 'neutral'), ('service', '75', '68', 'positive')]"
) I also noticed the table next to ours didn't enjoy her dish and they went above and beyond to try to make up for it.,"[('table', '26', '21', 'neutral'), ('dish', '61', '57', 'positive')]"
Our waitress was merely inattentive at first but became just plain hostile after we had the nerve to ask about the wine we had ordered to go with dinner (we were halfway through our entrees and still no wine).,"[('waitress', '12', '4', 'negative'), ('dinner', '152', '146', 'neutral'), ('entrees', '189', '182', 'neutral')]"
"We did enjoy the recommended, yet simple $40 sangiovese, atmosphere and loosey-goosey service, but we were disappointed overall.","[('atmosphere', '67', '57', 'positive'), ('service', '93', '86', 'negative')]"
"I went to Mocca with my boyfriend for a few drinks and food, and I was really impressed by the service.","[('drinks', '50', '44', 'neutral'), ('service', '102', '95', 'positive')]"
"oh, and if you're there for drinks at 3:30 on a weekday afternoon, when the place is empty - and ask for a bread basket - they'll charge you $6.","[('drinks', '34', '28', 'neutral'), ('place', '81', '76', 'negative')]"
I have been back for several dinners and lunchs and especially like the terrace when weather permits.,"[('dinners', '36', '29', 'neutral'), ('terrace', '79', '72', 'positive')]"
The Food Chef Nao Sugiyama serves in the traditional kaiseki style--a kind of tasting menu consisting of between six and 12 small courses.,"[('Food Chef', '13', '4', 'neutral'), ('menu', '90', '86', 'positive')]"
4 of had dinner here last Saturday and we were all very disappointed with the food and the service.,"[('dinner', '15', '9', 'neutral'), ('food', '82', '78', 'negative')]"
"Go in, take a deep breath and expect great food, fairly priced with just about the worst service in North Jersey!","[('food', '47', '43', 'positive'), ('service', '96', '89', 'negative')]"
The crust was a crispy tan dream come true with those little blackened air bubbles and chewy center.,"[('crust', '9', '4', 'positive'), ('blackened air', '74', '61', 'neutral')]"
We told the waitress a few more were coming and ordered drinks.,"[('waitress', '20', '12', 'negative'), ('drinks', '62', '56', 'neutral')]"
"The menu alternates between typical American fare (salads, potato skins, Angus burgers and grilled chicken) and modestly international cuisine like fajitas, wraps and pot stickers.","[('menu', '8', '4', 'neutral'), ('American fare', '49', '36', 'positive'), ('salads', '57', '51', 'neutral'), ('potato skins', '71', '59', 'neutral'), ('burgers and grilled chicken', '106', '79', 'neutral'), ('international cuisine', '142', '121', 'positive'), ('wraps', '162', '157', 'neutral'), ('pot stickers', '179', '167', 'neutral')]"
"It's unfortunate because the food is generally pretty good, although the waitstaff did try to convince us once that the flan they gave us was really creme brulee.","[('food', '33', '29', 'positive'), ('waitstaff', '82', '73', 'negative')]"
Our salads and appetizers were brought at the same time and we barely had time to enjoy them before a team of waiters whisked them (and our bread!),"[('appetizers', '25', '15', 'neutral'), ('waiters', '117', '110', 'negative')]"
"Her attitude put a damper on the evening, as did the stares from some servers when we took a peek into the cheese cellar.","[('servers', '77', '70', 'negative'), ('cheese cellar', '120', '107', 'neutral')]"
When I went back to the hostess (yes it was past the time we had for our original reservation) - she said that it was fine to get seated but we needed to leave in an hour.,"[('hostess', '31', '24', 'negative'), ('reservation', '93', '82', 'neutral')]"
Generous portions of rice porridge and noodles really hit the spot after fighting the crowds on a busy weekend in Chinatown.,"[('portions of rice porridge', '34', '9', 'positive'), ('noodles', '46', '39', 'positive'), ('crowds', '92', '86', 'negative')]"
"I loved the food and service here, the only downside was the decor was dissappointing and the prices are a bit high (about $30 for an entree.","[('food', '16', '12', 'positive'), ('service', '28', '21', 'positive'), ('decor', '66', '61', 'negative'), ('prices', '100', '94', 'negative')]"
one waiter couldn't remember what we had to drink and we were the only people in the place.,"[('waiter', '10', '4', 'negative'), ('drink', '49', '44', 'neutral')]"
"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","[('wait', '8', '4', 'negative'), ('dim sum atmosphere', '116', '98', 'neutral')]"
"I went with a party of 7, we all had drinks, tomato and onion salad, slabs of bacon, all the extras and magnificent steaks.","[('drinks', '43', '37', 'neutral'), ('tomato and onion salad', '67', '45', 'neutral'), ('slabs of bacon', '83', '69', 'neutral'), ('steaks', '122', '116', 'positive')]"
The waitstaff can be hard to track down and uninformed about the menu.,"[('waitstaff', '13', '4', 'negative'), ('menu', '69', '65', 'neutral')]"
Decent value for decent chinese food for the area - obviously you can get cheaper down in chinatown.,"[('value', '12', '7', 'positive'), ('chinese food', '36', '24', 'positive'), ('area', '49', '45', 'neutral')]"
The oysters were warm as was the sushi that was served over dry rice.,"[('oysters', '11', '4', 'positive'), ('rice', '68', '64', 'negative')]"
Try the salmon - I was a bit concerned about the fennel - but this dish's combination of textures and flavors left me wanting more.,"[('salmon', '14', '8', 'positive'), ('dish', '71', '67', 'neutral'), ('flavors', '109', '102', 'positive')]"
I think I'm going to start taking the food and coffee to go b/c everytime I go there (which is quite often) I get more frustrated with the service.,"[('food', '42', '38', 'neutral'), ('coffee', '53', '47', 'neutral'), ('service', '146', '139', 'negative')]"
PDiddy need a new staff you would have thought it was a bunch of old people cooking the food and waiting on us.,"[('new staff', '23', '14', 'negative'), ('food', '92', '88', 'neutral')]"
"We waited to be seated for about 15-20 minutes for brunch, while it was quite obvious that there were plenty of empty tables right in front of us.","[('brunch', '57', '51', 'neutral'), ('tables', '124', '118', 'negative')]"
"From the enormous menu, we opted for the 3-course dinner specials - chicken soup or clam chowder, although small portions, came with loads of rolls, crackers etc.","[('menu', '22', '18', 'positive'), ('portions', '121', '113', 'negative')]"
"I don't drink coffee so I can't judge that but if you want a friendly place to take a time out- read - people watch and enjoy a bagle, pastry or sandwitch this is a great place with liberal politics and nop pretensions.","[('coffee', '20', '14', 'neutral'), ('bagle', '133', '128', 'positive'), ('pastry', '141', '135', 'positive')]"
Whatever the twist they supposedly have added is nothing new in Chinese cuisine (maybe except foie gras).,"[('Chinese cuisine', '79', '64', 'negative'), ('foie gras', '103', '94', 'positive')]"
"Dinner was recently a lamb special - large gristly hunks of lamb slopped on plate, swimming in a pool of watery sauce with chopped asparagus thrown all over plate.","[('Dinner', '6', '0', 'neutral'), ('sauce with chopped asparagus', '140', '112', 'negative')]"
A great place to eat or just hang out at the bar.,"[('place', '13', '8', 'positive'), ('bar', '48', '45', 'neutral')]"
I have dined at JG many times for dinner and lunch over the past two years and both the food and the service is by far the best compared to others in NYC or else where.,"[('lunch', '50', '45', 'neutral'), ('service', '108', '101', 'positive')]"
"Waitress was nice but didnt know some specials and was alittle off, think she was new.","[('Waitress', '8', '0', 'positive'), ('specials', '46', '38', 'neutral')]"
"The top layer of my adobo salad was nice enough, but just below the surface it began to swim in a cloyingly sweet dressing, so that it became like some weird melted jello concoction.","[('adobo salad', '31', '20', 'positive'), ('concoction', '181', '171', 'neutral')]"
"Increedible value, 3 courses $20 price fixe(menu changes everyday), organic seldom seen wines all around $20.","[('value', '17', '12', 'positive'), ('menu', '48', '44', 'neutral')]"
"Perfect place to bring a date before the theater, a mother/ grandmother/ or aunt for their birthday, or friend for lunch.","[('place', '13', '8', 'positive'), ('lunch', '120', '115', 'neutral')]"
"The food quality is good, but the prices are not worth it!","[('food quality', '16', '4', 'positive'), ('prices', '40', '34', 'negative')]"
"My friend and I had brunch the coffee was cold, too much worcestershire sauce in the bloody mary.","[('brunch', '26', '20', 'neutral'), ('sauce', '77', '72', 'negative')]"
"The Scene Superfine is an easygoing, instantly appreciable neighborhood hangout that boasts a kitchen staff armed with serious cooking chops.","[('Scene', '9', '4', 'positive'), ('kitchen staff', '107', '94', 'neutral'), ('cooking chops', '140', '127', 'positive')]"
The burger was just a big klump of dry meat with 1 slice of cheese.,"[('burger', '10', '4', 'neutral'), ('meat', '43', '39', 'negative')]"
"The menu consists of a tasting selection, Austrian, traditional American, and the chef's recommended menu.","[('selection', '40', '31', 'positive'), ('Austrian', '50', '42', 'positive'), ('American', '72', '64', 'positive'), ('chef', '86', '82', 'neutral')]"
Check out the little room with the red seats and candles and get a green dragon saketini - it's worth the NYC cocktail price ($14).,"[('red seats', '44', '35', 'neutral'), ('candles', '56', '49', 'neutral'), ('cocktail price', '124', '110', 'positive')]"
"The food was awful and took forever to arrive - which considering the limited menu, few diners and the fact that we ordered chili, mac cheese and a grill cheese was annoying.","[('menu', '82', '78', 'negative'), ('diners', '94', '88', 'negative'), ('chili', '129', '124', 'neutral'), ('mac cheese', '141', '131', 'neutral')]"
"50, I got the Paella Marinera which was beyond filling in itself, but before it even came, the waitstaff provided more than ample appetizers for my group that by the time that the meal came to us, we were so stuffed, we could barely finish up the meal.","[('waitstaff', '104', '95', 'positive'), ('ample appetizers', '140', '124', 'neutral')]"
"Keep in mind, no one else was even in the restaurant and we were asking the waitress questions about entree options.","[('waitress', '84', '76', 'negative'), ('entree options', '115', '101', 'neutral')]"
The waitress was unbelievably rude to my friend and myself when she realized that we were ordering appetizers as our entrees.,"[('waitress', '12', '4', 'negative'), ('appetizers', '109', '99', 'neutral'), ('entrees', '124', '117', 'neutral')]"
"Our waiter was pushing us all night to take our plates, and swiped my dessert before I was finised with it.","[('waiter', '10', '4', 'negative'), ('plates', '54', '48', 'neutral'), ('dessert', '77', '70', 'neutral')]"
The word chicken was barely out of my mouth when the waiter rushed away from my table without asking me about side orders or a drink.,"[('word chicken', '16', '4', 'neutral'), ('waiter', '59', '53', 'negative'), ('drink', '132', '127', 'neutral')]"
"Unlike some of the other reviews here, the reservation was upheld, the waiter took the time to explain each dish and frequently asked if we wanted more of anything (which we did, several times).","[('reservation', '54', '43', 'positive'), ('waiter', '77', '71', 'positive'), ('dish', '112', '108', 'neutral')]"
"Main dishes encompass the usuals--like chocolatey chicken mole and grilled flank steak-- well as seasonal specials, like soft-shell crabs with orange tequila sauce.","[('grilled flank steak', '86', '67', 'neutral'), ('specials', '114', '106', 'positive')]"
their filet mignon was prepared very well but lacked the flavor and savvy I generally require food at that price to have.,"[('filet mignon', '18', '6', 'positive'), ('food', '98', '94', 'neutral')]"
"Upon entering, I was impressed by the room while the food on other peoples' tables seemed enticing.","[('food', '57', '53', 'neutral'), ('tables', '82', '76', 'positive')]"
"The place was extremely busy, and with food like this why not.","[('place', '9', '4', 'positive'), ('food', '43', '39', 'negative')]"
"Some other appetizers fell short of expectations though (ie, good, but not worth the price), like the tempura and veggies.","[('appetizers', '21', '11', 'negative'), ('veggies', '121', '114', 'neutral')]"
"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.","[('mayonaisse', '45', '35', 'positive'), ('fries', '66', '61', 'neutral'), ('food runners', '106', '94', 'neutral'), ('bill', '146', '142', 'negative')]"
"After taking unusually long to bring the wine, the waiter could not open the bottle and had to get a different one.","[('waiter', '57', '51', 'negative'), ('bottle', '83', '77', 'neutral')]"
"UNREAL LUNCH can't go wrong with pastas or sandwiches, thin crust pizza is good, would steer away from the deep dish.","[('LUNCH', '12', '7', 'neutral'), ('pastas', '39', '33', 'neutral'), ('sandwiches', '53', '43', 'neutral'), ('crust pizza', '71', '60', 'positive'), ('dish', '116', '112', 'negative')]"
Waiters and busboys were taking our water glasses and the tip tray off the table before we had counted the change.,"[('Waiters', '7', '0', 'negative'), ('water glasses', '49', '36', 'neutral')]"
At the end of the meal the manager stopped by and said dessert was on her.,"[('meal', '22', '18', 'neutral'), ('manager', '34', '27', 'positive'), ('dessert', '62', '55', 'neutral')]"
"Went to Public last Saturday, couldn't get a table so the lovely host suggested that my partner and I dine at the bar.","[('table', '50', '45', 'neutral'), ('host', '69', '65', 'positive'), ('bar', '117', '114', 'neutral')]"
A basic sandwich/burger menu is also served for pre-ice cream nourishment--just always remember to leave room for dessert!!,"[('menu', '28', '24', 'neutral'), ('pre-ice cream nourishment', '73', '48', 'neutral'), ('dessert', '121', '114', 'positive')]"
"The food at Parish was tasy and well-prepared, but the portions were absurdly miniscule, especially in proportion to the prices.","[('food', '8', '4', 'positive'), ('portions', '63', '55', 'negative'), ('prices', '127', '121', 'negative')]"
Diners at the bar watch busy chefs scoop lobster salad onto warm brioche rolls.,"[('bar', '17', '14', 'neutral'), ('lobster salad', '54', '41', 'neutral'), ('brioche rolls', '78', '65', 'positive')]"
"The food was below average , I'm not a great cook and I could have cooked a better meal.","[('food', '8', '4', 'negative'), ('meal', '87', '83', 'positive')]"
I dined at Belleville and my meal was distrupted by the manager yelling at the wait staff in the middle of the dining room.,"[('meal', '33', '29', 'neutral'), ('manager', '63', '56', 'negative'), ('wait staff', '89', '79', 'negative'), ('room', '122', '118', 'neutral')]"
"Even if you have to wait a bit for a reservation, the hostess will come over to apologize, update you on the wait and make sure you are comfortable.","[('reservation', '48', '37', 'neutral'), ('hostess', '61', '54', 'positive')]"
i ordered non-sushi rolls and enjoyed my meal.,"[('non-sushi rolls', '25', '10', 'neutral'), ('meal', '45', '41', 'positive')]"
"There are no vegetarian items on the menu, but when I requested that the chef make something meat-free for me, he came through with a dish just as delicious and pretty as those my friends were eating.","[('menu', '41', '37', 'neutral'), ('chef', '77', '73', 'positive'), ('dish', '138', '134', 'positive')]"
"My friend and I were the ONLY 2 people in the entire place seated for dinner and after sitting there for 15 minutes, I had to walk over to our surly waiter and ask for menus.","[('seated', '65', '59', 'neutral'), ('dinner', '76', '70', 'neutral'), ('waiter', '155', '149', 'negative')]"
"The veal was nice and tender, but the flavors weren't exciting.","[('veal', '8', '4', 'positive'), ('flavors', '45', '38', 'negative')]"
The handwritten menu makes me think the choices change frequently -- we started with pumpkin fritters and then had bunny rabbit and sea bass cakes.,"[('handwritten menu', '20', '4', 'neutral'), ('rabbit', '127', '121', 'positive'), ('sea bass cakes', '146', '132', 'positive')]"
"it is too bad because the food, ambiance, and drinks were great but they need serious help on the service.","[('food', '30', '26', 'positive'), ('ambiance', '40', '32', 'positive'), ('drinks', '52', '46', 'positive'), ('service', '105', '98', 'negative')]"
"After sitting without any beverages for about fifteen minutes, the manager got up and poured a glass of water for his smacking companion.","[('beverages', '35', '26', 'neutral'), ('manager', '74', '67', 'negative'), ('glass of water', '109', '95', 'neutral')]"
"It was super busy, but our waiter still had time to chat, and knew the menu very well.","[('waiter', '33', '27', 'positive'), ('menu', '75', '71', 'neutral')]"
"When I asked for a particular drink, the waitress gave me dirty look and annoyed b/c they didn't know what it was.","[('drink', '35', '30', 'neutral'), ('waitress', '49', '41', 'negative')]"
"huuge portions, which made it much easier paying the $350 bill.","[('portions', '14', '6', 'positive'), ('bill', '62', '58', 'neutral')]"
"BTW, the prices are very affordable, which make the mediocer service tolerable.","[('prices', '15', '9', 'positive'), ('service', '68', '61', 'negative')]"
and don't be ashamed to ask for more during the hour long wait for your entrees.,"[('wait', '62', '58', 'negative'), ('entrees', '79', '72', 'neutral')]"
"What we were treated to, instead, was snooty attitude by the waiter and the maitre d' and a dinner I couldn't eat.","[('maitre', '82', '76', 'negative'), ('dinner', '98', '92', 'neutral')]"
Still my favorite part of the restaurant and bar adjacent are the drinks.,"[('bar', '48', '45', 'neutral'), ('drinks', '72', '66', 'positive')]"
A cold reception got even colder when we didn't have a reservation for a Tuesday night (the place was half empty).,"[('reservation', '66', '55', 'neutral'), ('place', '97', '92', 'negative')]"
"I don't know why the place was almost empty until 8PM, but the food and service were perfect for the price.","[('place', '26', '21', 'negative'), ('food', '67', '63', 'positive'), ('price', '106', '101', 'neutral')]"
"Ignoring the merits of the cuisine (which was par at best), I see no reason why one would pay Da Umberto prices for an okay meal and below average ambience.","[('prices', '111', '105', 'neutral'), ('meal', '128', '124', 'positive')]"
"We tried their new menu that just started last Wednesday a combination of 4 different kind of ceviches and 4 kinds of Tiradito, of course you can't go wrong with spicy Tuna Rolls and The Peruvian Corn mmmm!","[('menu', '23', '19', 'positive'), ('Tuna Rolls', '178', '168', 'positive'), ('Peruvian Corn', '200', '187', 'neutral')]"
"Even with reservations, we had to wait 20 minutes until our server came to take our order, then waited an HOUR 10 minutes for our food!","[('reservations', '22', '10', 'neutral'), ('server', '66', '60', 'negative'), ('food', '134', '130', 'neutral')]"
"It takes forever for them to serve you just drinks, and some of the waiters seem to not comprehend what you order.","[('drinks', '50', '44', 'neutral'), ('waiters', '75', '68', 'negative')]"
"The next thing we know, the bartender comes over and says (and I quote verbatim), I already gave you two beers (which he hadn't).","[('bartender', '37', '28', 'negative'), ('beers', '110', '105', 'neutral')]"
I did not try the caviar but I tried their salmon and crab salad (they are all good)  It is definitely a good spot for snacks and chat.,"[('caviar', '24', '18', 'negative'), ('salmon and crab salad', '64', '43', 'positive')]"
"i would not go after the early bird b/c its not worth it, find better food for full prices.","[('food', '74', '70', 'positive'), ('prices', '90', '84', 'negative')]"
"Granted we were just the girls, but this would also be a great date spot b/c the ambiance is chic and bustling yet you can also hear the conversation at your own table rather than a loud din or worse, someone else's conversation.","[('spot', '72', '68', 'positive'), ('ambiance', '89', '81', 'negative')]"
The noise here is so bad that people entered and left without ordering and they lowered the lights during the dinner.,"[('noise', '9', '4', 'negative'), ('dinner', '116', '110', 'neutral')]"
"Tapas, served four at a time in small white porcelain trays, are a highlight--salt cod fritter stuffed with parsley-garlic sauce melts in the mouth, while pan-fried duck liver sits in a rich mix of sherry vinegar, honey and black pepper.","[('Tapas', '5', '0', 'positive'), ('white porcelain trays', '59', '38', 'neutral'), ('salt cod fritter stuffed with parsley-garlic sauce', '128', '78', 'positive'), ('duck', '169', '165', 'positive'), ('mix of sherry vinegar', '212', '191', 'positive')]"
The complementary cognac at the end of dinner will leave you with a smile on your face :).,"[('cognac', '24', '18', 'positive'), ('dinner', '45', '39', 'neutral')]"
"To complain about waiting for a table, etc.","[('waiting', '25', '18', 'negative'), ('table', '37', '32', 'neutral')]"
We got there a bit early and the staff wasn't ready for us but we didn't mind b/c we got to wait by the beautiful bar.,"[('staff', '38', '33', 'negative'), ('bar', '117', '114', 'positive')]"
"Seemed to be many problems just getting our appetizers out (guacamole, which was delicious when it finally came) and we were there an hour before entrees arrived.","[('appetizers', '54', '44', 'neutral'), ('guacamole', '69', '60', 'positive')]"
"We figured we never had Argentinian Pizza before so we grabbed our lunch there, sharing a large Pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.","[('Argentinian Pizza', '41', '24', 'neutral'), ('lunch', '72', '67', 'neutral'), ('Pelligrino', '106', '96', 'positive'), ('goat cheese', '161', '150', 'positive'), ('blue cheese', '183', '172', 'positive')]"
"There are several specials that change daily, which the servers recite from memory.","[('specials', '26', '18', 'positive'), ('servers', '63', '56', 'neutral')]"
"Bringing a large group on a busy Saturday night ,I was afraid quality of food and service might not be up to par, but we were seated promptly and the service by our waitress was fantastic considering how busy it was.","[('quality of food', '77', '62', 'negative'), ('seated', '132', '126', 'positive'), ('waitress', '173', '165', 'positive')]"
"While the place looks rather small and undecorated, I will definitely go back just for the food.","[('place', '15', '10', 'negative'), ('food', '95', '91', 'positive')]"
"I used to live in Japan, and have had some pretty good raw fish, but I was blown away by the Chef's tasting plate, which includes 6 appetizers including a stunning octopus portion and some incredible sashimi.","[('fish', '63', '59', 'positive'), ('Chef', '97', '93', 'neutral'), ('plate', '113', '108', 'positive'), ('appetizers', '142', '132', 'neutral'), ('stunning octopus portion', '179', '155', 'neutral'), ('sashimi', '207', '200', 'positive')]"
All this Asian fusion craze leaves one feeling like they should've went to an authentic Thai or Indian restaurant for probably 1/3 of the price of Spice Market.,"[('Thai', '92', '88', 'positive'), ('price', '143', '138', 'neutral'), ('Spice', '152', '147', 'neutral')]"
"Park your trench coat at the coat check and be prepared for fine dining, expert / attentive table service and a delectable cuisine.","[('coat check', '39', '29', 'neutral'), ('dining', '71', '65', 'positive'), ('table service', '105', '92', 'positive'), ('cuisine', '130', '123', 'positive')]"
"The fruit that came with the fondu was perfectly ripe, no bruises at all.","[('fruit', '9', '4', 'positive'), ('fondu', '34', '29', 'neutral')]"
"Instead of doing so, the manager came to our table and told us he'd be happy to take our orders off if we didn't like the way he ran his restaurant.","[('manager', '32', '25', 'positive'), ('table', '50', '45', 'neutral')]"
"My friends and I had a great time - the atmosphere was exciting but didn't encroach on us while we had our meal and drinks (which is better, the kiwitini or the watermelon martini?)","[('atmosphere', '50', '40', 'positive'), ('meal', '111', '107', 'neutral')]"
"The atmosphere was nice (tables were a bit too close together) and trendy, but waiters seemed rushed.","[('atmosphere', '14', '4', 'positive'), ('tables', '31', '25', 'negative')]"
"Recommend eating at the bar for an intimate, relaxed dinner.","[('bar', '27', '24', 'neutral'), ('dinner', '59', '53', 'positive')]"
"Went with a large group of 7 ladies before a show, and the staff was extremely obliging, even when one person was late and we had to wrap up her dinner to take to her.","[('staff', '64', '59', 'positive'), ('dinner', '151', '145', 'neutral')]"
"Jalepeno slices and a little bit of cheese, yes again them hamburgers make me weak in my knees.","[('Jalepeno slices', '15', '0', 'neutral'), ('cheese', '42', '36', 'neutral'), ('hamburgers', '69', '59', 'negative')]"
"I love the food, and have gone back several times, but each time the waitress is a little nastier.","[('food', '15', '11', 'positive'), ('waitress', '77', '69', 'negative')]"
