text,terms
"If you are a person who wants perfect service, you should probably skip it, you may wait for your server to sing a song before you get your drinks but that is half the fun.","[('service', '45', '38', 'positive'), ('server', '104', '98', 'negative')]"
"The other food they serve is also very good, but the pizza keeps calling me back!","[('food', '14', '10', 'positive'), ('serve', '25', '20', 'neutral'), ('pizza', '58', '53', 'positive')]"
"The restaurant has a Family feel, not least with regard to the portions which are enormous; the veal alone could have single-handedly solved third world famine.","[('portions', '71', '63', 'positive'), ('veal', '100', '96', 'neutral')]"
"On top of it all, I was with family from out of town and the only reason I took them there was because a friend had mentioned the place and Coffee Shop had a little wait.","[('place', '135', '130', 'neutral'), ('Coffee', '146', '140', 'neutral'), ('wait', '169', '165', 'positive')]"
The Captain was showing his impatience for a crowded Monday night and the dinner I was served was not prepared the way he told me it would be.,"[('Captain', '11', '4', 'negative'), ('dinner', '80', '74', 'neutral'), ('served', '93', '87', 'neutral')]"
The mint love letters and spaghettini primi we ordered as entrees were perfection.,"[('letters', '21', '14', 'positive'), ('primi', '43', '38', 'positive'), ('entrees', '65', '58', 'neutral')]"
I'd recommend going across the street to Recharge for some healthy burgers and fries before hitting the bar.,"[('burgers', '74', '67', 'positive'), ('fries', '84', '79', 'positive'), ('bar', '107', '104', 'neutral')]"
"Meanwhile, the bartender continued to pour champagne from his reserve after we had finished our bottle and we enjoyed an amuse of turnip soup with pureed basil, gratis.","[('bartender', '24', '15', 'positive'), ('champagne', '52', '43', 'neutral'), ('turnip soup with pureed basil', '159', '130', 'positive')]"
"Food was ok, but not worth the 1 hour wait (we sat down an hour after our reservation time) If you are going to make people wait a LONG time, then at least build a bigger bar.","[('Food', '4', '0', 'positive'), ('reservation', '85', '74', 'neutral'), ('bar', '174', '171', 'positive')]"
We could have made a meal of the yummy dumplings from the dumpling menu.,"[('meal', '25', '21', 'neutral'), ('dumplings', '48', '39', 'positive'), ('dumpling menu', '71', '58', 'neutral')]"
The food was simple but exploded with flavor and the presentation was as if it was out of a cook book.,"[('food', '8', '4', 'neutral'), ('flavor', '44', '38', 'positive'), ('presentation', '65', '53', 'positive')]"
"What we were treated to, instead, was snooty attitude by the waiter and the maitre d' and a dinner I couldn't eat.","[('maitre', '82', '76', 'negative'), ('dinner', '98', '92', 'neutral')]"
Those appetizers only appeared after we complained to the manager.,"[('appetizers', '16', '6', 'neutral'), ('manager', '65', '58', 'negative')]"
Order the jalapeno cheddar potatoes- My meal tasted like mom's homemade cooking!,"[('jalapeno cheddar', '26', '10', 'neutral'), ('meal', '44', '40', 'positive'), ('cooking', '79', '72', 'positive')]"
The table next to us recommended that share because the portions are big(we split two entrees)The food was so good I wish that there was some left over to take home for the next day.,"[('portions', '64', '56', 'positive'), ('entrees', '93', '86', 'neutral')]"
So we all did the buffet--one of my companions liked the lamb very much.,"[('buffet', '24', '18', 'neutral'), ('lamb', '61', '57', 'positive')]"
Our waitress hardly spoken English - and not because she spoke French - and she spilled wine all over me and didn't try to make any amends.,"[('waitress', '12', '4', 'negative'), ('wine', '92', '88', 'neutral')]"
"As for the menu, I've never been disappointed, but the Margarita chicken salad is my favorite.","[('menu', '15', '11', 'neutral'), ('Margarita chicken salad', '78', '55', 'positive')]"
"I went to Sushiden on a Friday night around 8:00, the place was pretty empty, we had reservations, but we didnt need them.","[('place', '59', '54', 'negative'), ('reservations', '97', '85', 'neutral')]"
this place was ok I guess since they have karaoke goin' on with a free shot if you sing.,"[('place', '10', '5', 'negative'), ('goin', '54', '50', 'neutral')]"
Large portions of food to share.,"[('portions', '14', '6', 'positive'), ('food', '22', '18', 'neutral')]"
"Both times, however, I endured lazy service, old bread, overcooked pasta and sour wine w/my meal.","[('service', '43', '36', 'negative'), ('bread', '54', '49', 'negative'), ('pasta', '72', '67', 'negative'), ('meal', '96', '92', 'neutral')]"
"Noodle bowls are mixed with tempura vegetables, mountain yam, mushrooms, or spiced with curry or cold citrus dipping sauces.","[('mushrooms', '71', '62', 'neutral'), ('citrus dipping sauces', '123', '102', 'positive')]"
The food is simply remarkable as is the fiery female master sommelier!,"[('food', '8', '4', 'positive'), ('sommelier', '69', '60', 'neutral')]"
Went to dinner on a Friday night and the place was packed and hot.,"[('dinner', '14', '8', 'neutral'), ('place', '46', '41', 'negative')]"
"When the manager came over, he accused my friend of offending the chef and continued to argue with her about the dish.","[('manager', '16', '9', 'negative'), ('chef', '70', '66', 'negative'), ('dish', '117', '113', 'neutral')]"
"8pm reservation, place was half empty on a Saturday.","[('reservation', '15', '4', 'neutral'), ('place', '22', '17', 'negative')]"
"So I go into the bar, and I ask the (extremely hot) waitress, what's the soup of the day?","[('bar', '20', '17', 'neutral'), ('waitress', '60', '52', 'positive')]"
"At first I was shocked by the price, but the excellent and friendly service from our waiter Jack was great and the duck salad was the best ever.","[('price', '35', '30', 'negative'), ('service', '75', '68', 'positive'), ('waiter', '91', '85', 'positive'), ('duck salad', '125', '115', 'positive')]"
We actually enjoy eating there earlier for lunch definatly a more relaxed atmosphere.,"[('lunch', '48', '43', 'neutral'), ('atmosphere', '84', '74', 'positive')]"
"Good date place too, if the date isn't prissy about food (I'll marry the woman who splits the grilled sardines with me).","[('food', '56', '52', 'negative'), ('grilled sardines', '110', '94', 'positive')]"
"a drink or two went by, but as we slowly realized our wait had become an hour from the promised 20 min, the server noted upon our inquiry that they recognized and remembered us and would seat us soon- rolling eye look- matched by a tone protesting the uncouth annoyance.","[('drink', '7', '2', 'neutral'), ('wait', '58', '54', 'neutral'), ('server', '114', '108', 'negative')]"
"The dinner menu promises creative-yet-comforting fare, such as beef brisket in a red wine and fig sauce, panko-crusted tofu over hijiki salad, and a six-spice beef burger.","[('fare', '53', '49', 'positive'), ('beef brisket in a red wine', '89', '63', 'neutral'), ('panko-crusted tofu over hijiki salad', '141', '105', 'neutral'), ('six-spice beef burger', '170', '149', 'neutral')]"
When we finally had to see the manager because I had lemon juice spilled on me from the waiter- she even took over 10 minutes to come to the table.,"[('manager', '38', '31', 'negative'), ('table', '146', '141', 'neutral')]"
"Their service needs some work, but it is safe to say that you will enjoy the food.","[('service', '13', '6', 'negative'), ('food', '81', '77', 'positive')]"
"Few styles of cooking place such an importance on texture--baby eels in a sizzling slick of oil, for example, is nudged just a shade away from pasta by the crackle of tiny bones under your teeth.","[('texture', '57', '50', 'positive'), ('oil', '95', '92', 'neutral'), ('pasta', '148', '143', 'neutral')]"
"i would not go after the early bird b/c its not worth it, find better food for full prices.","[('food', '74', '70', 'positive'), ('prices', '90', '84', 'negative')]"
"They bought the same surly staff, it still took way too long for food, drink, ANY SERVICE and the food is still $ 12.","[('surly staff', '32', '21', 'negative'), ('drink', '76', '71', 'neutral'), ('SERVICE', '89', '82', 'neutral')]"
"I am a martini guy - vodka, not gin - and their classic martini with blue cheese olives is pretty damn near definitive.","[('martini guy', '18', '7', 'neutral'), ('martini with blue cheese olives', '87', '56', 'positive')]"
"We had hot buffalo tenders for an appetizer, and the waitress didn't bother to come back to check on how we were doing on drinks.","[('buffalo', '18', '11', 'neutral'), ('appetizer', '43', '34', 'neutral'), ('waitress', '61', '53', 'negative'), ('drinks', '128', '122', 'neutral')]"
Diners at the bar watch busy chefs scoop lobster salad onto warm brioche rolls.,"[('bar', '17', '14', 'neutral'), ('lobster salad', '54', '41', 'neutral'), ('brioche rolls', '78', '65', 'positive')]"
"The waitress had zero knowledge about wine, and even knowledge about the dishes they were serving.","[('waitress', '12', '4', 'negative'), ('wine', '42', '38', 'neutral')]"
I went for an early dinner the other night and encountered the worst service i have experienced in a long time.,"[('dinner', '26', '20', 'neutral'), ('service', '76', '69', 'negative')]"
"great food, even better price, they also have a dj spinning great music, definitely a must try.","[('food', '10', '6', 'positive'), ('price', '29', '24', 'positive'), ('dj', '50', '48', 'neutral'), ('music', '71', '66', 'positive')]"
"Anyhow, there were a lot of Japanese people seated at the bar, eating chatting up the chefs, surely that's a good sign of authentic sushi.","[('seated', '50', '44', 'neutral'), ('bar', '61', '58', 'neutral'), ('chefs', '91', '86', 'positive'), ('sushi', '137', '132', 'positive')]"
"Our waiter ask us what kind of soufle we wanted and told us to get 2, making us believe that it was part of the pre-fixe, nope soufles are seperate and we were so full from dinner we could barely finish one.","[('waiter', '10', '4', 'negative'), ('pre-fixe', '120', '112', 'neutral'), ('dinner', '179', '173', 'neutral')]"
I didn't realize how good the food was until I went for dinner the other night.,"[('food', '34', '30', 'positive'), ('dinner', '62', '56', 'neutral')]"
"I used to think Lombardi's served the best pizza in the city, but then I happened in on Grimaldi's en route to the Brooklyn Ice Cream Factory one day.","[('pizza', '48', '43', 'positive'), ('Cream', '133', '128', 'neutral')]"
"We started at the bar with a nice bottle of wine, which was priced fairly and sampled several different cheeses.","[('bar', '21', '18', 'neutral'), ('bottle of wine', '48', '34', 'positive'), ('cheeses', '111', '104', 'positive')]"
We asked for a side of dressing but the waiter told us that all the salads just had oil and vinegar so we should just use the oil and vinegar that was on the table.,"[('side of dressing', '31', '15', 'neutral'), ('waiter', '46', '40', 'negative'), ('salads', '74', '68', 'neutral')]"
The crust was a crispy tan dream come true with those little blackened air bubbles and chewy center.,"[('crust', '9', '4', 'positive'), ('blackened air', '74', '61', 'neutral')]"
"The space is small and they don't take reservations, but go next door to the bar while you wait and have some very yummy sakatini's that are made with fresh fruit.","[('space', '9', '4', 'negative'), ('bar', '80', '77', 'neutral'), ('fruit', '162', '157', 'positive')]"
I waited 15 minutes for the waiter to take the bill from me and finally I got fed up with him walking past our table I had to start waving the bill in the air and finally some other waitress took our bill.,"[('waiter', '34', '28', 'negative'), ('air', '158', '155', 'neutral')]"
"When our entrees came, at least 3 or 4 waiters / waitresses came by at different times to wish us bon apetit.","[('entrees', '16', '9', 'neutral'), ('waitresses', '59', '49', 'negative')]"
"To SM's credit, our waiter was eventually replaced and the matre d' offered us free dessert, but we're not going back there ever again.","[('waiter', '26', '20', 'neutral'), ('dessert', '91', '84', 'positive')]"
"We didn't see him the rest of the night, the other courses come out sporadically, and no one ever asked if we wanted more wine (which we did) or refilled our water -- even after we flagged down another waiter, nothing happened.","[('wine', '126', '122', 'neutral'), ('water', '163', '158', 'neutral'), ('waiter', '208', '202', 'negative')]"
"The plain slice is a bit pricey for what you get sometimes, but the pre-made multi-topping slices are a bargain at $3 a pop.","[('plain slice', '15', '4', 'negative'), ('pre-made multi-topping slices', '97', '68', 'positive')]"
After confronting the counter clerck he assured me the soups would stay warm as long as I wasn't walking 20 minutes to my destination.,"[('counter', '29', '22', 'neutral'), ('soups', '60', '55', 'positive')]"
"The decor is nothing great to speak of, but who cares - the food is top notch.","[('decor', '9', '4', 'negative'), ('food', '64', '60', 'positive')]"
"For fun on the run, sip a mojito at the bar while a portrait of the Virgin Mary bizarrely watches over you.","[('mojito', '32', '26', 'positive'), ('bar', '43', '40', 'neutral')]"
"Everyone says that their round slice is no good, but the Sicilian is so good that I have never tried the round.","[('slice', '36', '31', 'negative'), ('Sicilian', '65', '57', 'positive')]"
"The bar gets out of control busy due to it's proximity to Fordham University--but the Fordham kids are cool, so it's alright!","[('bar', '7', '4', 'neutral'), ('Fordham kids', '98', '86', 'positive')]"
But what would have been a pleasant experience was spoiled by the attitude and actions of the wait staff and the management.,"[('attitude', '74', '66', 'neutral'), ('wait staff', '104', '94', 'positive'), ('management', '123', '113', 'positive')]"
"Dim, candlelit dining room is accented by a funky star pointed bar and multi-colored ceiling lamps, with trendy upbeat music in the background.","[('bar', '66', '63', 'neutral'), ('ceiling', '92', '85', 'positive'), ('music', '124', '119', 'positive')]"
The waitress did try to get the manager to at least give us the Sangria on the house but the manager refused.,"[('waitress', '12', '4', 'negative'), ('Sangria', '71', '64', 'neutral')]"
We had a very nice and entertaining waitress who was very much on top of our table.,"[('waitress', '44', '36', 'positive'), ('table', '82', '77', 'neutral')]"
"The waiters are very kind and helpful, and I regularly get something on the house - coffee, dessert or a drink.","[('waiters', '11', '4', 'positive'), ('coffee', '90', '84', 'neutral')]"
"While the drinks didn't come in large glasses and the arepas were not large in size, they had a taste about them that made you only want more.","[('drinks', '16', '10', 'negative'), ('arepas', '60', '54', 'negative'), ('taste', '101', '96', 'neutral')]"
"For roughly $10-12 one can get themselves a healthy burger decked with toppings, fries, and a drink, a meal that makes the neighboring fast food places look inferior.","[('burger', '58', '52', 'positive'), ('drink', '99', '94', 'neutral'), ('food', '144', '140', 'neutral')]"
The Scene A stone-faced facade welcomes diners to a restaurant that feels barely touched by the neighborhood's rapid transformation into a nighttime hot spot.,"[('Scene', '9', '4', 'neutral'), ('spot', '157', '153', 'positive')]"
"But even on New Years, when they were busy, the owners took the time out to visit our table frequently, even pouring us drinks herself from her own creations.","[('owners', '54', '48', 'positive'), ('drinks', '126', '120', 'neutral')]"
"Since we already have our drinks there is no choice, so we are forced to pay full price.","[('drinks', '32', '26', 'neutral'), ('price', '87', '82', 'negative')]"
"Seemed to be many problems just getting our appetizers out (guacamole, which was delicious when it finally came) and we were there an hour before entrees arrived.","[('appetizers', '54', '44', 'neutral'), ('guacamole', '69', '60', 'positive')]"
"The Scene Though this looks like any other sushi counter, with purple vinyl booths and a koi pond in the small dining room, there are glimpses of superiority.","[('sushi counter', '56', '43', 'neutral'), ('dining room', '122', '111', 'negative')]"
"Po has the best food in NY, if you don't mind a wait.","[('food', '20', '16', 'positive'), ('wait', '52', '48', 'neutral')]"
Nice decor poor food poor service.,"[('decor', '10', '5', 'positive'), ('food', '20', '16', 'negative'), ('service', '33', '26', 'negative')]"
"It's a place for the owner staff's friends, so if you're not one of them, you're in for a wait.","[('owner staff', '32', '21', 'negative'), ('wait', '94', '90', 'neutral')]"
"My mom I take it to go eat in our car across the street--the BBQ Pork Rice another favorite, Duck Soy sauce chicken rice!","[('BBQ Pork Rice', '74', '61', 'positive'), ('Duck Soy sauce chicken rice', '120', '93', 'neutral')]"
"There might be a wait for brunch or even for dinner, but the quality of the food is always worth the wait.","[('brunch', '32', '26', 'neutral'), ('dinner', '51', '45', 'neutral'), ('quality of the food', '80', '61', 'positive')]"
"Well, the manager rudely informed us that this was how the food is supposed to be served (one course every 30 or so minutes) and then claimed that Oliva is NOT a tapas restaurant.","[('manager', '17', '10', 'negative'), ('food', '63', '59', 'neutral')]"
"Other than that, for $30 person you will have one of the best meals and that included a bottle of wine.","[('meals', '67', '62', 'positive'), ('bottle of wine', '102', '88', 'neutral')]"
"The regular entrees and desserts here are excellent, with truly unusual sides and garnishes that make for brilliant flavor combinations with the central meat or fish.","[('entrees', '19', '12', 'positive'), ('desserts', '32', '24', 'positive'), ('sides', '77', '72', 'positive'), ('flavor', '122', '116', 'positive'), ('central meat', '157', '145', 'neutral'), ('fish', '165', '161', 'neutral')]"
"The Scene Upstairs in a narrow, handsome but oddly shaped space, this serene, refined restaurant caters to a mostly business-oriented crowd that, auspiciously one presumes, is predominantly Japanese.","[('Scene', '9', '4', 'neutral'), ('space', '63', '58', 'positive')]"
"Opt for the spectacular Emperor's Meal, a multi-course tasting menu loaded with velvet-textured pumpkin soup, mesclun greens sparked by a simple but savory sesame-soy vinaigrette, crispy sauteed tofu noodles and steamboat soup, a heady clear-broth crock of cabbage, carrots, watercress, mushrooms, walnuts, dates and cherries.","[('Meal', '38', '34', 'positive'), ('menu', '67', '63', 'positive'), ('pumpkin soup', '108', '96', 'positive'), ('sesame-soy vinaigrette', '178', '156', 'positive'), ('sauteed tofu noodles', '207', '187', 'positive'), ('steamboat soup', '226', '212', 'neutral'), ('cabbage', '264', '257', 'positive'), ('carrots', '273', '266', 'positive'), ('watercress', '285', '275', 'positive'), ('mushrooms', '296', '287', 'positive'), ('cherries', '325', '317', 'positive')]"
When you feel like eating again an hour later (portions are small) at least you won't feel as regretful about ordering take-out.,"[('portions', '55', '47', 'negative'), ('take-out', '127', '119', 'neutral')]"
"I finally cancelled our order, the waiter came back in 5 min with our plates.","[('waiter', '41', '35', 'negative'), ('plates', '76', '70', 'neutral')]"
"I though it was impossible to get such appetizers as a seafood salad or a seafood soup for about $3, but the taste and portions won't let you have any doubts.","[('appetizers', '49', '39', 'neutral'), ('taste', '114', '109', 'negative'), ('portions', '127', '119', 'negative')]"
The waiters were getting a wine class from a very loud manager and ignoring all the patrons - someone should have been giving them a class on serving instead.,"[('waiters', '11', '4', 'neutral'), ('wine', '31', '27', 'neutral'), ('manager', '62', '55', 'negative'), ('patrons', '91', '84', 'negative')]"
"Sure, the wait was a bit long for a table, but the service was good and the food was pretty good too.","[('wait', '14', '10', 'negative'), ('food', '80', '76', 'positive')]"
For dessert the waiter reccomended his favorite which was a Torreja.,"[('dessert', '11', '4', 'neutral'), ('waiter', '22', '16', 'positive')]"
"I love the food, and have gone back several times, but each time the waitress is a little nastier.","[('food', '15', '11', 'positive'), ('waitress', '77', '69', 'negative')]"
"The wait staff had good recommendations and when i broke a wine glass, they reacted in a way to put me out of my embarrassment quickly and even filled me a new glass of wine.","[('wait staff', '14', '4', 'positive'), ('glass of wine', '173', '160', 'neutral')]"
The food was scrumptious-not the usual wedding.,"[('food', '8', '4', 'positive'), ('wedding', '46', '39', 'neutral')]"
We wouldn't bother quibbling over the price of a few drinks anyway but I wonder why they would offer if they weren't intending to back it up.,"[('price', '43', '38', 'negative'), ('drinks', '59', '53', 'neutral')]"
"Great place for dinner or late night for a few drinks and something to eat, the kitchen will be open till 3am.","[('place', '11', '6', 'positive'), ('dinner', '22', '16', 'neutral'), ('drinks', '53', '47', 'neutral')]"
"Try the fresh ricotta cheesecake with a beautifully buttery crust and fresh raspberry topping, or the chocolate and Kahlua mousse, with a gelato-like consistency that pairs wonderfully with vanilla ice cream.","[('ricotta cheesecake', '32', '14', 'positive'), ('crust', '65', '60', 'positive'), ('chocolate and Kahlua mousse', '129', '102', 'neutral'), ('ice cream', '207', '198', 'positive')]"
"Chances are the garden out back is hopping, with happy Slopers sipping wines that start less than $20 per bottle and munching on more than a dozen kinds of pressed sandwiches.","[('Slopers sipping wines', '76', '55', 'positive'), ('bottle', '112', '106', 'neutral'), ('sandwiches', '174', '164', 'neutral')]"
"Up front, a large bay window provides a basement view of the neighborhood; at the rear, the tiny open kitchen serves up a limited variety of dishes: fish and chips, Thai chicken and hamburgers with caramelized onions all co-exist without any concerns about culinary common ground.","[('dishes', '147', '141', 'negative'), ('fish', '153', '149', 'neutral'), ('hamburgers with caramelized onions', '216', '182', 'neutral')]"
"However, the food, once you get over the price, was very good.","[('food', '17', '13', 'positive'), ('price', '46', '41', 'negative')]"
We ended the dinner with a surprisingly light and flaky apple tarte tatin.,"[('dinner', '19', '13', 'neutral'), ('apple tarte tatin', '73', '56', 'positive')]"
They were seating people without reservations who were either friends of the employees or were slipping the hostess $20 to get seated without a reservation.,"[('reservations', '45', '33', 'neutral'), ('employees', '86', '77', 'negative'), ('hostess', '115', '108', 'negative')]"
"We had a late 9:30 pm reservation; when we arrived and went to be seated, there was some type of discrepancy since the hostess was missing in action.","[('reservation', '33', '22', 'neutral'), ('hostess', '126', '119', 'negative')]"
"I had a decent chicken sald w olives, red peppers, and croutons.","[('chicken sald w olives', '36', '15', 'positive'), ('red peppers', '49', '38', 'neutral')]"
The wait staff while attentive did nothing to address the hair that was found in one of our dishes.,"[('wait staff', '14', '4', 'positive'), ('dishes', '98', '92', 'neutral')]"
"If you go, try the marinara/arrabiatta sauce, the mozzarella en Carozza is mmmmmmmm.","[('marinara/arrabiatta sauce', '44', '19', 'positive'), ('mozzarella en', '63', '50', 'neutral')]"
I had the first pasta listed on the menu and it left me craving the taste again for days after.,"[('pasta', '21', '16', 'positive'), ('menu', '40', '36', 'neutral')]"
"Somewhat agree with the previous reviews about service and the long wait but once seated, the food is well worth it.","[('service', '54', '47', 'negative'), ('long wait', '72', '63', 'negative'), ('food', '98', '94', 'positive')]"
Evening service--featuring waiters all in black--is a little slow; plan on a leisurely dinner unless you're headed for the theater.,"[('service', '15', '8', 'neutral'), ('waiters', '34', '27', 'negative'), ('leisurely dinner', '93', '77', 'neutral')]"
It was Au Bar meets 'Absolutely Fabulous' meets a Versace Outlet Sale.,"[('Bar', '13', '10', 'neutral'), ('Sale', '69', '65', 'positive')]"
For the price I paid for a cup of Bustelo coffee w/ milk I could buy 2 vacumed packs for 3 bucks.,"[('price', '13', '8', 'negative'), ('cup', '30', '27', 'neutral'), ('Bustelo coffee', '48', '34', 'neutral')]"
"No doubt, the lobster bisque will knock your socks off, but you'd be cheating yourself if you didn't try some of the other options, specifically the sausage gumbo and the veal ghoulash really lit my fire.","[('lobster bisque', '28', '14', 'positive'), ('sausage gumbo', '162', '149', 'negative'), ('veal', '175', '171', 'negative')]"
the roll was great as usual but the salmon was old the tuna did not look good at all.,"[('roll', '8', '4', 'positive'), ('tuna', '59', '55', 'neutral')]"
"The atmosphere is fun -- dark, pulsing, basement room; a place where you feel like you can relax.","[('atmosphere', '14', '4', 'positive'), ('room', '53', '49', 'neutral')]"
"My dinner at Diner 24 is highlighted by rude waiters, overpriced food and unprepared dishes.","[('dinner', '9', '3', 'neutral'), ('waiters', '52', '45', 'negative'), ('food', '69', '65', 'negative')]"
MY FATHER ASKED FOR A MARTINI MADE A CERTAIN WAY THE WAITER HAD NO CLUE WHAT HE WAS TALKING ABOUT.,"[('MARTINI', '29', '22', 'neutral'), ('WAITER', '59', '53', 'negative')]"
The hostess made sure we knew where the lounge was since all the seats at the bar were full and had the waiter come over to take our drink order.,"[('hostess', '11', '4', 'negative'), ('lounge', '46', '40', 'neutral'), ('seats', '70', '65', 'neutral'), ('bar', '81', '78', 'neutral'), ('order', '144', '139', 'neutral')]"
We've been staying in a hotel and Burger Heaven has delievered quite a few meals for us which is 100% better than the hotel food.,"[('meals', '80', '75', 'neutral'), ('food', '128', '124', 'positive')]"
"If you can't tolerate slow service at a pizza place, then spend more money elsewhere.","[('service', '34', '27', 'negative'), ('pizza', '45', '40', 'neutral')]"
"The lunch specials are reasonably priced, but I avoid this place when I can only order off the regular menu.","[('lunch specials', '18', '4', 'neutral'), ('priced', '40', '34', 'positive'), ('menu', '107', '103', 'neutral')]"
"For as busy as this place is, the owner could afford to hire additional servers.","[('owner', '39', '34', 'neutral'), ('servers', '79', '72', 'positive')]"
"Our server seemed out of it, and drinks took 15 minutes to arrive.","[('server', '10', '4', 'negative'), ('drinks', '39', '33', 'neutral')]"
We were about the leave when a nice waitress explained to us that she'd personally seat us when she witnessed the hostess' actions.,"[('waitress', '44', '36', 'positive'), ('hostess', '121', '114', 'neutral')]"
"The first course of scallops and caviar coupled with celery seemed very bland and left me totally under whelmed; the immense use of oil, coupled with the over cooked vegetables, left my fish entre inedible.","[('scallops and caviar coupled with celery', '59', '20', 'neutral'), ('cooked vegetables', '176', '159', 'negative'), ('fish', '190', '186', 'negative')]"
"The prices were moderate for fine dining, and although the restaurant is relatively small, it was easy to have a quiet conversation even though the tables are fairly close together.","[('dining', '40', '34', 'positive'), ('tables', '154', '148', 'negative')]"
Check out the little room with the red seats and candles and get a green dragon saketini - it's worth the NYC cocktail price ($14).,"[('red seats', '44', '35', 'neutral'), ('candles', '56', '49', 'neutral'), ('cocktail price', '124', '110', 'positive')]"
"The Scene The consistent lines at this bustling Japanese tapas hot spot don't lie: Yokocho's fresh, reasonably priced comfort food and social atmosphere draw a youthful clientele of cultural natives and gaijin alike.","[('Scene', '9', '4', 'neutral'), ('priced comfort food', '130', '111', 'positive'), ('atmosphere', '152', '142', 'positive')]"
Don't miss the crema catalana the waiter recommended us for dessert.,"[('waiter', '40', '34', 'positive'), ('dessert', '67', '60', 'neutral')]"
"For dinner I had a very balanced spinach fettucine dish served piping hot with salmon, dill, in a creamy pink sauce.","[('dinner', '10', '4', 'neutral'), ('spinach fettucine dish served piping hot with salmon, dill', '91', '33', 'positive'), ('pink sauce', '115', '105', 'positive')]"
"The menu consists of a tasting selection, Austrian, traditional American, and the chef's recommended menu.","[('selection', '40', '31', 'positive'), ('Austrian', '50', '42', 'positive'), ('American', '72', '64', 'positive'), ('chef', '86', '82', 'neutral')]"
"The festive crew serves from a gigantic menu of American classics: chili, burgers, cobb salads, baked potatoes, wings, philly cheesesteaks, club sandwiches, you name it.","[('festive crew', '16', '4', 'neutral'), ('menu', '44', '40', 'positive'), ('chili', '72', '67', 'neutral'), ('burgers', '81', '74', 'neutral'), ('baked potatoes', '110', '96', 'neutral'), ('wings', '117', '112', 'neutral'), ('club sandwiches', '155', '140', 'neutral')]"
"They offer a small but good selection of beer and wine from India, and their cuisine can please the most spice-averting palates of those American friends of yours who claim to not like Indian food.","[('beer and wine', '54', '41', 'positive'), ('cuisine', '84', '77', 'positive'), ('Indian food', '196', '185', 'negative')]"
"Try the Bangkok fruit punch, or floating market drinks.","[('Bangkok fruit punch', '27', '8', 'positive'), ('market drinks', '54', '41', 'neutral')]"
Each course was accompanied by a new wine.,"[('course', '11', '5', 'neutral'), ('wine', '41', '37', 'positive')]"
"We went here for lunch a couple of weeks ago on a Saturday, and I was thoroughly impressed with the food.","[('lunch', '22', '17', 'neutral'), ('food', '104', '100', 'positive')]"
"Everyone around me was eating stuff that wasn't on the menu and looked tastier, but the waitress didn't bother to suggest any of these things, even when asked for suggestions.","[('menu', '59', '55', 'neutral'), ('waitress', '96', '88', 'negative')]"
"I managed to get the last reservation at 11:15pm during the week, and, upon entering the restaurant, my boyfriend and I were seated next to each other, hardly a romantic atmosphere!","[('reservation', '37', '26', 'neutral'), ('atmosphere', '180', '170', 'positive')]"
"The place was small and simple, but I never cared about service or decor.","[('place', '9', '4', 'negative'), ('decor', '72', '67', 'neutral')]"
same atmosphere but food was better before years ago- octopus was like chewing a rubber tire- dumplings tasted artificial.,"[('atmosphere', '15', '5', 'positive'), ('dumplings', '103', '94', 'negative')]"
"The first time, the food was decent for lunch, but remember mediocre service.","[('lunch', '45', '40', 'neutral'), ('service', '76', '69', 'negative')]"
The menu might have well been written in a foreign language and the wait staff didnt have a translation dictionary!,"[('menu', '8', '4', 'neutral'), ('wait staff', '78', '68', 'negative')]"
"The wait here is long for dim sum, but if you don't like sharing tables or if the typical raucous dim sum atmosphere is not your gig, this is a sleek (for Chinatown) alternative.","[('wait', '8', '4', 'negative'), ('dim sum atmosphere', '116', '98', 'neutral')]"
"I haven't had much Argentinian cuisine, but the food there is really good.","[('Argentinian cuisine', '38', '19', 'negative'), ('food', '52', '48', 'positive')]"
"The service sucked--we didn't get bread, our eggs were cold, and their brunch prix fix does not include an alcoholic drink.","[('bread', '39', '34', 'negative'), ('brunch prix', '82', '71', 'negative'), ('drink', '122', '117', 'neutral')]"
My party did not love the meats on the menu maybe the pork dumplings but nothing else.,"[('menu', '43', '39', 'neutral'), ('pork dumplings', '68', '54', 'positive')]"
Special touch -- my dessert plate had Happy Birthday drizzled in chocolate.,"[('dessert plate', '33', '20', 'positive'), ('chocolate', '74', '65', 'neutral')]"
Bread had a oil on it so it was messy.,"[('Bread', '5', '0', 'negative'), ('oil', '15', '12', 'neutral')]"
"You'd expect one to have more dessert options, other than rice pudding.","[('dessert options', '45', '30', 'positive'), ('rice pudding', '70', '58', 'negative')]"
"When we went up to get what we assumed would be our second drink at no charge, the bartender charged us $5 a piece.","[('drink', '64', '59', 'neutral'), ('bartender', '92', '83', 'negative')]"
"I haven't had the pasta, but the appetizers, salads, and entrees (especially the steak and lamb) are extraordinary.","[('pasta', '23', '18', 'negative'), ('appetizers', '43', '33', 'positive'), ('steak', '86', '81', 'positive'), ('lamb', '95', '91', 'positive')]"
The only thing whihc i (and my partner) never heard before was: the waitress mentioned the price of the specials (?,"[('waitress', '76', '68', 'negative'), ('price', '96', '91', 'neutral'), ('specials', '112', '104', 'neutral')]"
