text,terms
"The OS is also very user friendly, even for those that switch from a PC, with a little practice you can take full advantage of this OS!","[('OS', '6', '4', 'positive'), ('OS', '134', '132', 'positive')]"
"iTunes is a handy music-management program, and it is essential for anyone with an iPod.","[('iTunes', '6', '0', 'positive'), ('program', '42', '35', 'positive')]"
"-I give up on my data, I just want a computer reasonably fast...",[]
Would buy 100 more of these if I could.,[]
"  while it was barely a bargin in the begining, i would never purchase another dell and would not recomend the dell brand to others.",[]
it was shooting sparks!,[]
Great product.,[]
Mac is not made for gaming.,"[('gaming', '26', '20', 'negative')]"
"Well I spilled something on it and they replaced it with this model, which gets hot and the battery doesn't make it through 1 DVD.","[('battery', '99', '92', 'negative')]"
"I've had to call Apple support to set up my new printer and have had wonderful experiences with helpful, english speaking (from Vancouver) techs that walked me through the processes to help me.","[('Apple support', '30', '17', 'positive'), ('techs', '144', '139', 'positive')]"
But Sony said we could send it back and be charged for adding the bluetooth an additional seventy something dollars.,"[('adding the bluetooth', '75', '55', 'negative')]"
  By this time I was regretting ever SEEING this machine on the shelf!,[]
"Toshiba is a great brand, even though I haven't had it for a long time, I am very happy with it!",[]
I need graphic power to run my Adobe Creative apps efficiently.,"[('graphic power', '20', '7', 'neutral'), ('Adobe Creative apps', '50', '31', 'neutral')]"
the programs are esay to use and are quick to process this computer works like a charm.,"[('programs', '12', '4', 'positive'), ('use', '28', '25', 'positive')]"
The materials that came with the computer did not include the right # anywhere.,"[('materials', '13', '4', 'negative')]"
So when you do call to complain about the hunk of metal you get the joy of speaking with a bunch of people you cant understand.,[]
That day!,[]
""" For one, I noticed that from turning on my mac to logging on only took about 25 seconds.",[]
It does not even have the software to play a dvd now.,"[('software', '34', '26', 'negative')]"
My brother is a computer wiz and would laugh at me because he used an Apple.,[]
Tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.,"[('Tech support', '12', '0', 'positive'), ('power supply', '58', '46', 'negative')]"
"Since I never really got to use this, I can't comment on anything except what went wrong after trying 2 of them.",[]
Buyers beware.,[]
HOW DOES THE POWER SUPPLY NOT WORK!!!,"[('POWER SUPPLY', '25', '13', 'negative')]"
Sells for the same as a netbook without sacrificing size.,"[('size', '56', '52', 'positive')]"
  I'll rather be out of date then spend more money on toshiba.,[]
"  upon giving them the serial number the first thing I was told, was that it was out of warranty and I could pay to have it repaired.","[('warranty', '96', '88', 'neutral')]"
"Windows XP SP2 caused many problems on the computer, so I had to remove it.","[('Windows XP SP2', '14', '0', 'negative')]"
Love it.,[]
"I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.","[('Windows 7 Ultimate', '34', '16', 'negative'), ('Bluetooth', '53', '44', 'negative'), ('Fingerprint reader', '76', '58', 'negative'), ('software', '86', '78', 'negative')]"
None of the techs at HP knew what they were doing.,"[('techs at HP', '23', '12', 'negative')]"
"Oh, it is such a great piece of equipment.",[]
"this is my second one and the same problem, bad video card  unreliable overall, this will be my second time returning this laptop back to best buy.","[('video card', '58', '48', 'negative')]"
"I use that alot on my desktop, so I am adjusting to not having it.",[]
"With awesome graphics and assuring security, it's perfect!","[('graphics', '21', '13', 'positive'), ('security', '43', '35', 'positive')]"
"Laptop was in new condition and operational, but for the audio problem when 1st sent for repair.","[('audio', '62', '57', 'negative')]"
I was disappointed when I realized that the keyboard doesn't light up on this model.,"[('keyboard', '52', '44', 'negative')]"
This machine was a horrible experience.,[]
It runs perfectly.,"[('runs', '7', '3', 'positive')]"
"Very dissappointed becase I have had toshibas for years, and never a issue.",[]
If you have any creativity in you do yourself a favor and get a mac!,[]
The laptop was very easy to set up.,"[('set up', '34', '28', 'positive')]"
Congratulations Asus for creating one big piece of dump which is my laptop.,[]
  Sometimes the screen even goes black on this computer.,"[('screen', '22', '16', 'negative')]"
I would definitely recommend checking out this laptop if you are in the market for one.,[]
I recommend for word processing and internet users.,"[('word processing', '31', '16', 'positive'), ('internet', '44', '36', 'positive')]"
Since I've had this computer I've only used the trackpad because it is so nice and smooth.,"[('trackpad', '56', '48', 'positive')]"
"  When the computer has been on for several minutes, it will occasionaly just go off by itself.",[]
A longer battery life would have been great - but it meets it's spec quite easily.,"[('battery life', '21', '9', 'conflict'), ('spec', '68', '64', 'positive')]"
"Who couldn't love a DVD burner, 80-gigabyte HD, and fairly new graphics chip? As I soon discovered, though, there is a reason for which similarly-configured Sony and Toshiba machines cost more: they use higher-quality components that are faster, better-configured, and end up lasting a lot longer.","[('HD', '46', '44', 'positive'), ('graphics chip', '76', '63', 'positive'), ('components', '228', '218', 'positive'), ('DVD burner', '30', '20', 'positive')]"
falls into the case.,[]
This is something i would deffinately reccomend to someone.,[]
Its fast and another thing I like is that it has three USB ports.,"[('USB ports', '64', '55', 'positive')]"
"Mac computers automatically ""defrag"" each time you start your computer.",[]
That is my only complaint!,[]
The salesman talked us into this computer away from another we were looking at and we have had nothing but problems with software problems and just not happy with it.,"[('software', '129', '121', 'negative')]"
That system is fixed.,"[('system', '11', '5', 'neutral')]"
"The computer itself was fast, ran smoothly, and had no problems.","[('ran', '33', '30', 'positive')]"
One of the smartest thing I did was take my time to compare laptops before making my purchase.,[]
Like the price and operation.,"[('price', '14', '9', 'positive'), ('operation', '28', '19', 'positive')]"
The brand is tarnished in my heart.,"[('brand', '9', '4', 'negative')]"
"This is likely due to poor grounding and isolation between the components, and I'm hoping that it can be fixed with a ground loop isolator, but I still expected better product quality for this price range.","[('components', '73', '63', 'negative'), ('ground loop isolator', '138', '118', 'neutral'), ('price range', '204', '193', 'negative'), ('quality', '183', '176', 'negative')]"
"Honestly, this is absolutely wonderful.",[]
I 'have had it for about a 1 1/2 and yes I have had an issue with it one month out of warranty.,"[('warranty', '94', '86', 'neutral')]"
I really wish I had done this years ago.,[]
"Well, maybe I was just very unlucky.",[]
"For example, when my husband turns the light out while I'm on the computer.",[]
"Once open, the leading edge is razor sharp.","[('leading edge', '27', '15', 'negative')]"
Loaded with bloatware.,"[('bloatware', '21', '12', 'neutral')]"
"If you buy, pray you dont have major prolems.",[]
"Don't get me wrong, I am no Microsoft hater, I've just managed to turn into a much bigger Apple fan because of this machine.",[]
HP refused to give me a new one and Wal Mart refused to take it back.,[]
Within 3 weeks the same issues started happening AGAIN.,[]
Maximum sound isn't nearly as loud as it should be.,"[('Maximum sound', '13', '0', 'negative')]"
"Well, they don't care a bunch.",[]
I loaded windows 7 via Bootcamp and it works flawlessly!,"[('windows 7', '18', '9', 'positive'), ('Bootcamp', '31', '23', 'positive')]"
I have never had to shut down the computer unexpectedly and the computer has never froze on me.,[]
"Great Laptop for the price, works well with action pack games.","[('price', '26', '21', 'positive'), ('action pack games', '61', '44', 'neutral'), ('works', '33', '28', 'positive')]"
"Although the price is higher then Dell laptops, the Macbooks are worth the dough.","[('price', '18', '13', 'negative')]"
Recommended to people as their first laptop.,[]
I would recomend this acer to parents and grandparents it can really help them in school.,[]
I would not recommend this to anyone wanting a notebook expecting the performance of a Desktop it does not meet the expectations.,"[('performance', '81', '70', 'negative')]"
"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.","[('twin packing', '42', '30', 'positive'), ('functions', '83', '74', 'positive')]"
So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.,"[('after sales support', '80', '61', 'negative'), ('look', '41', '37', 'positive')]"
they have not sent a new one nor called.,[]
I would easly reccomend this laptop to a friend.,[]
I hate the display screen and I have done everything I could do the change it.,"[('display screen', '25', '11', 'negative')]"
I spent alot of money on this product and its been a nightmare.,[]
I also like the acer arcade but these were reallythe only two things I liked about this laptop.,"[('acer arcade', '27', '16', 'positive')]"
"Have not yet needed any customer support with this yet so to me that is a great thing, which is leaps and bounds ahead of PC in my opinion.","[('customer support', '40', '24', 'positive')]"
Thinking about returning it,[]
"I gave it to my daughter because I just hated the screen, hated that it had no cd drive to at least play cd's when I wanted to listen to music and do schoolwork.","[('screen', '56', '50', 'negative'), ('cd drive', '87', '79', 'negative')]"
It runs very quiet too which is a plus.,"[('runs', '7', '3', 'positive')]"
but it  has a major design flaw.,"[('design', '26', '20', 'negative')]"
"  I took the laptop home and not even a month later, I began to have problems with it.",[]
"It was heavy,bulky, and hard to carry because of the size.","[('size', '57', '53', 'negative')]"
That was my first Apple product and since then I have been incredibly happy with every product of theirs I have bought.,[]
i tried turning it done but it did nothing.,[]
"It is super fast, and always loads.",[]
The games included are very good games.,"[('games', '9', '4', 'neutral'), ('games', '38', '33', 'positive')]"
"this computer will last you at least 7 years, thats an amazing life spanned an electronic.","[('life', '67', '63', 'positive')]"
I bought mine from Apple Store the day it was released as Amazon didn't have it yet.,[]
I had something else go wrong and they said it had to be in good working order to be able to buy the warranty.,"[('warranty', '109', '101', 'negative')]"
the whole experiece is horrible so save up and buy a better laptop.,[]
I just bought this laptop 3 days ago.,[]
I am very pleased with my purchase!,[]
Sometimes you really have to tap the pad to get it to worki,"[('pad', '40', '37', 'negative')]"
It's super fast and a great value for the price!,"[('value', '33', '28', 'positive'), ('price', '47', '42', 'positive')]"
"Three, the mac book has advantages over pcs' with linux based os there is very 'few problems with system performance when it comes to a mac.","[('system performance', '116', '98', 'negative'), ('linux based os', '64', '50', 'negative')]"
A mac is very easy to use and it simply makes sense.,"[('use', '25', '22', 'positive')]"
"Of course, eMachines cannot be made entirely to blame for this computer's woes;",[]
"however, I may have inadvertently thrown out one of the batteries with the shipping carton.","[('batteries', '65', '56', 'neutral'), ('shipping carton', '90', '75', 'neutral')]"
Love it so far.,[]
It is so much easier to use,"[('use', '27', '24', 'positive')]"
There is no need to open a program first and the cliick open or import.,"[('program', '34', '27', 'positive')]"
"In short, you could say your mac could become your best friend (no intention of replacing Rover your dog).",[]
It was a bad experience but i played down its importance.,[]
Meets my needs perfectly and is light enough for this senior to carry without affecting my arthritis.,[]
It is so nice not to worry about that and the extra expense that comes along with the necessary virus protection on PC's.,"[('virus protection', '112', '96', 'positive')]"
"The Notebook PC,Toshiba Qosmio is the best gift my father could have ever gotten me.",[]
"Three weeks after I bought the netbook, the screen quit working.","[('screen', '50', '44', 'negative')]"
"The processor screams, and because of the unique way that Apple OSX 16 functions, most of the graphics are routed through the hardware rather than the software.","[('processor', '13', '4', 'positive'), ('OSX 16', '70', '64', 'positive'), ('graphics', '102', '94', 'positive'), ('hardware', '134', '126', 'neutral'), ('software', '159', '151', 'neutral')]"
I am currently out of town and called to inform them the broken part would be returned when I got back in town.,[]
Returned laptop for a 4th repair and it came back but now would lock up and randomly reboot frequently making the laptop unusable.,[]
I wanted something that had a new Intel Core processors and HDMI port so that we could hook it up directly to our TV.,"[('Intel Core processors', '55', '34', 'neutral'), ('HDMI port', '69', '60', 'neutral')]"
"The Apple will run Internet Explorer, but at an amazingly slow rate.","[('Internet Explorer', '36', '19', 'conflict')]"
"With today's company fighting over marketshare, its a shame that ASUS can get away with the inept staff answering thephone.","[('staff', '103', '98', 'negative')]"
Other than that I don't have one complaint in the world!,[]
"  The computer is so slow, even after paying staples the extra money to speed it up.",[]
I feel that enough people have Macs these days and that companies need to start making things more compatable than they used to be.,[]
"The price premium is a little much, but when you start looking at the features it is worth the added cash.","[('price premium', '17', '4', 'negative'), ('features', '78', '70', 'positive')]"
*5 weeks after giving the computer for repair*-Apple offers to send replacement after they receive the old computer.,[]
I can't say enough of how satisfied I am with their product and help aftermarket.,"[('product and help aftermarket', '80', '52', 'positive')]"
My computer was one of the best in the school compared to my fellow classmates.,[]
I bought for my son in the 2nd grade.,[]
This has happened three times so far.,[]
"   I'm a professional consultant, and a client needed work on her machine.",[]
compresses itself and you can't use it.,[]
Microsoft word was not on it andI had to buy it seperately.,"[('Microsoft word', '14', '0', 'negative')]"
"it has 3 usb ports, 1 sd memory card reader and an sd memory car expansion.","[('usb ports', '18', '9', 'neutral'), ('sd memory card reader', '43', '22', 'neutral'), ('sd memory car expansion', '74', '51', 'neutral')]"
"Who knows what will happen later on when they dismantle the whole damn thing?  So, I said I wanted a new set.",[]
"I connect a LaCie 2Big external drive via the firewire 800 interface, which is useful for Time Machine.","[('LaCie 2Big external drive', '37', '12', 'neutral'), ('firewire 800 interface', '68', '46', 'positive'), ('Time Machine', '102', '90', 'neutral')]"
"If you already own a 2009, 2010, or early 2011 model, you should wait until the next update.",[]
"My Toshiba did not have sound on everything, just certain things.","[('sound', '29', '24', 'negative')]"
"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.","[('extra features', '78', '64', 'positive'), ('windows 7 home premium', '113', '91', 'positive')]"
"So, I must say I am not a happy camper.",[]
"-Called MacHouse Amsterdam to ask for a temporary replacement, no answer.",[]
The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,"[('Acer screen', '46', '35', 'negative'), ('USB port', '122', '114', 'negative'), ('boot', '25', '21', 'negative')]"
I bought it during the recent Comex IT show.,[]
The battery life was shorter than expected.,"[('battery life', '16', '4', 'negative')]"
It fires up in the morning in less than 30 seconds and I have never had any issues with it freezing.,"[('fires up', '11', '3', 'positive')]"
It doesnt overheat or make any loud noises.,[]
Look up recipes and keep it on the kitchen counter while I cook.,[]
The keyboard is top notch.,"[('keyboard', '12', '4', 'positive')]"
Do you think the shop will give me a new set?? It will NOT!,[]
I have had nothing but problems since the day I took it out of the box!,[]
My Macbook was worth (after 3 years of use!) $375.,[]
It drives me crazy when I want to download a game or something of that nature and I can't play it because its not compatable with the software.,"[('software', '142', '134', 'negative')]"
The online tutorial videos make it super easy to learn if you have always used a PC.,"[('online tutorial videos', '26', '4', 'positive')]"
Bought this gateway M-50 or 150 early 2007.,[]
"The image is great, and the soud is excelent.","[('image', '9', '4', 'positive'), ('soud', '32', '28', 'positive')]"
With a MAC computer I have more free time as I don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,"[('windows', '77', '70', 'negative'), ('boot up', '88', '81', 'negative'), ('shut down', '101', '92', 'negative'), ('windows', '145', '138', 'negative')]"
It was very easy to just pick up and use-- It did not take long to get used to the Mac OS.,"[('Mac OS', '89', '83', 'positive'), ('use', '40', '37', 'positive')]"
"This netbook is a perfect supplementary computer to another laptop or desktop (my wife and I have another laptop), or if you are a user who uses the computer for simple tasks.",[]
"With all the goodies inside this machine, it is a value.",[]
I took it back for a full refund.,[]
"It is well worth the money it cost, Very good investment.","[('cost', '34', '30', 'positive')]"
"Upgrading from Windows 7 Starter, thru Windows 7 Home Premium, to Windows 7 Professional was a snap;","[('Windows 7 Starter', '32', '15', 'neutral'), ('Windows 7 Home Premium', '61', '39', 'neutral'), ('Windows 7 Professional', '88', '66', 'neutral')]"
This computer had exactly the specifications I needed.,"[('specifications', '44', '30', 'positive')]"
"Overall, still a very nice machine.",[]
"Where you click and hold and drag it picture, link, etc to where you want it.",[]
My kids (and dogs) destroyed two power cords by pulling on them.,"[('power cords', '44', '33', 'neutral')]"
"I had upgraded my old MacBook to Lion, so I kind of knew what I was getting, but hadn't been able to enjoy some of the awesome new multi-touch features.","[('multi-touch features', '151', '131', 'positive')]"
I had this computer for one month and had to send it in for repair.,[]
"The screen is a little glary, and I hated the clicking buttons, but I got used to them.","[('screen', '10', '4', 'negative'), ('clicking buttons', '62', '46', 'negative')]"
"Not to mention, the battery life is absolutely amazing.","[('battery life', '32', '20', 'positive')]"
"I realize that not every unit has this issue, but the ones that do cannot be repaired.",[]
I have had a Mac for 6 years and won't go back to PC.,[]
i love to use it it is esay and light.,[]
Windows also shuts the computer down for no reason without warning.,"[('Windows', '7', '0', 'negative')]"
not using wired lan not sure what thats about.,"[('wired lan', '19', '10', 'neutral')]"
After about another month I had to send it in AGAIN to Acer for repairs.,[]
The macbook rarely requires a hard reboot.,"[('hard reboot', '41', '30', 'conflict')]"
I LOVE it!,[]
The #1 reason that is always repeated.,[]
Now for the hardware problems.,"[('hardware', '20', '12', 'negative')]"
"Unfortunately, that is not the case.",[]
Anyways I bought this two months ago and when I first brought it home it kept giving me a message about a vibration in the hard drive and it is putting it temporaly in save zone.,"[('hard drive', '133', '123', 'negative')]"
It's fast and has excellent battery life.,"[('battery life', '40', '28', 'positive')]"
It's face and depanable.,[]
No Viruses!,[]
"I'm just really happy that I waited to buy, because this thing kicks a$$!",[]
"  The Hewitt Packard Pavillion dv6700 was my first laptop, before this I had a Dell desktop that I loved.",[]
Apple care included.,"[('Apple care', '10', '0', 'neutral')]"
It was an all around waste of money for me.,[]
I worked in IT retail sales before.,[]
Features like the font are very block-like and old school.,"[('font', '22', '18', 'negative'), ('Features', '8', '0', 'negative')]"
It has everything you need to get the job done.,[]
"It is loaded with programs that is of no good for the average user, that makes it run way to slow.","[('programs', '26', '18', 'negative'), ('run', '85', '82', 'negative')]"
"I feel that it was poorly put together, because once in a while different plastic pieces would come off of it.","[('plastic\xa0pieces', '88', '74', 'negative')]"
it cant fuction well with lots of webpages open at once.,[]
"Finally, I should note that I took the 2GB RAM stick from my old EeePC and installed it before I even powered on for the first time.","[('2GB RAM stick', '52', '39', 'neutral')]"
This laptop has left me with a HORRIBLE taste in my mouth for Acer brand products.,[]
its not bad just VERY VERY annoying.,[]
"Well, maybe more like week one.",[]
Windows is also rather unsteady on its feet and is susceptible to many bugs.,"[('Windows', '7', '0', 'negative')]"
"After sending out documents via email and having recipients tell me they could not open the documents or they came through as gibberish, I broke down and spent another $100 to get Microsoft Word for Mac.","[('Microsoft Word for Mac', '202', '180', 'neutral')]"
"I believe I purchased this in Dec 09 for my primary work laptop which is used 5-10 hours a day, 4-6 days a week.",[]
DO NOT BUY GATEWAY COMPUTERS THEY ARE JUNK AND THE WARRANTY COMPANY IS HORRIBLE.,"[('WARRANTY COMPANY', '67', '51', 'negative')]"
then on top of it all their cusromer service center is in the middle east.,"[('cusromer service center', '51', '28', 'negative')]"
The only bad part is the size/weight.,"[('size', '29', '25', 'negative'), ('weight', '36', '30', 'negative')]"
The little battery that it did have would only last about an hour while just having it on the desktop.,"[('battery', '18', '11', 'negative')]"
I liked the aluminum body.,"[('aluminum body', '25', '12', 'positive')]"
also it is light weight compared to others.,[]
Its good for playing my apps on Facebook or watching movies.,"[('watching movies', '59', '44', 'positive'), ('playing', '20', '13', 'positive')]"
"From the build quality to the performance, everything about it has been sub-par from what I would have expected from Apple.","[('build quality', '22', '9', 'negative'), ('performance', '41', '30', 'negative')]"
"I love the dock where I can simply drop a file ontop of a particular program, and the program will simply open that file.","[('dock', '15', '11', 'positive'), ('program', '76', '69', 'neutral'), ('program', '93', '86', 'positive')]"
"Sorry, newegg.",[]
Be safe buy a Sony.,[]
pretty much everything else about the computer is good it just stops working out of no were.,"[('working', '76', '69', 'negative')]"
Originally bought it for my wife.,[]
It was truly a great computer costing less than one thousand bucks before tax.,"[('costing', '37', '30', 'positive')]"
"Waiting for the i7 was well worth it, great value for the price.","[('price', '63', '58', 'positive'), ('i7', '18', '16', 'positive')]"
I bought this laptop on Saturday and am completely in love with it!,[]
"I  asked how they would determine that since there are no scratches, dents  or other signs of damage and was told that was the only way this type of  damage could happen.",[]
"Now,,,,,my monitor has been acting up for about 2 months.","[('monitor', '18', '11', 'negative')]"
"Also, the extended warranty was a problem.","[('extended warranty', '27', '10', 'negative')]"
Boots up fast and runs great!,"[('Boots up', '8', '0', 'positive'), ('runs', '22', '18', 'positive')]"
Lightweight and the screen is beautiful!,"[('screen', '26', '20', 'positive')]"
"Buy it, love it, and I promise you won't regret it.",[]
I needed a driver for my HP and they would not help me with out me paying over $50 for it.,"[('driver', '17', '11', 'neutral')]"
"If you don't like fingerprints, this might not be the laptop for you.",[]
"Call tech support, standard email the form and fax it back in to us.","[('tech support', '17', '5', 'neutral')]"
"Just a month and a half or two months ago, my VAIO crashed again.",[]
They sent it back with a huge crack in it and it still didn't work.,"[('work', '66', '62', 'negative')]"
" A coupla months later, they change my hard drive.","[('hard drive', '49', '39', 'negative')]"
I did contact HP and share how unhappy I am.,[]
"The Macbook arrived in a nice twin packing and sealed in the box, all the functions works great.","[('twin packing', '42', '30', 'positive'), ('functions', '83', '74', 'positive')]"
"The 13"" MacBook Pro is portable, durable, and very capable.",[]
I should have spent an extra hundred bucks and got a full sized computer.,[]
Great overall.,[]
My smart phone is faster!,[]
They say sorry out of warranty.,"[('warranty', '30', '22', 'negative')]"
I have full control at all times of what is going on - there is no control+alt+delete business anymore.,[]
I bought this laptop because of the performance to price ratio.,"[('performance', '47', '36', 'positive'), ('price', '56', '51', 'positive')]"
PC never worked right even after BIOS fixed.,"[('BIOS', '37', '33', 'negative')]"
"After having two PC laptops die with in the past 3 years, I was led to the Apple display at Best Buy by the sleek design and promise of less tech issues.","[('design', '120', '114', 'positive'), ('tech issues', '152', '141', 'positive')]"
"I have a laptop as my regular computer, but found that disconnecting it and lugging it around was a drag.",[]
This is my second MacBook.,[]
The size is perfect and I do not recomend anything bigger except for any person who can exceed the limited space it gives you.,"[('size', '8', '4', 'positive'), ('space', '112', '107', 'negative')]"
The service I received from Toshiba went above and beyond the call of duty.,"[('service', '11', '4', 'positive')]"
"Have had many higher priced computers crash and burn long before ever got to use all that great memory and speed, etc.","[('memory', '102', '96', 'negative'), ('speed', '112', '107', 'negative'), ('priced', '27', '21', 'negative')]"
I would recommend it just because of the internet speed probably because thats the only thing i really care about.,"[('internet speed', '55', '41', 'positive')]"
I own other Macs but always find myself navigation to the MacBook Pro to get my work done.,[]
"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.","[('programs', '26', '18', 'neutral'), ('Garageband', '102', '92', 'neutral'), ('Photo Booth', '134', '123', 'neutral'), ('iPhoto', '142', '136', 'neutral'), ('iMovie', '182', '176', 'neutral'), ('video-editing', '158', '145', 'neutral'), ('movie-making', '174', '162', 'neutral'), ('photo management', '121', '105', 'neutral'), ('music', '90', '85', 'neutral'), ('Pages', '58', '53', 'neutral'), ('Numbers', '67', '60', 'neutral'), ('Keynote', '76', '69', 'neutral'), ('school or office use', '51', '31', 'neutral')]"
This is my 3rd Apple Laptop and first MacBook Pro.,[]
I have had this laptop for a few months now and i would say im pretty satisfied.,[]
The love part of my relationship with this laptop doesn't take very long.,[]
Not enough time for me to give it 5 stars!,[]
The screen shows great colors.,"[('screen', '10', '4', 'positive'), ('colors', '29', '23', 'positive')]"
"Reason why? It's because when you buy it, you know first thing that you will not lose any value for that laptop, the price will stay the same for the next year, and even if Apple does decides to change mode, your laptop value will only drop 10-20%, unlike PC laptops which drop more than 80%.","[('value', '95', '90', 'positive'), ('price', '122', '117', 'positive'), ('value', '225', '220', 'positive')]"
That's a huge difference.,[]
"Dells are ok, HPs aren't that good, but Macs or Fantastic.",[]
"  So, buyers beware!",[]
I am totally satisfied with my little toshie!,[]
"I have no idea how to burn cd's or to use the web cam, just for starters.","[('web cam', '53', '46', 'neutral'), (""burn cd's"", '31', '22', 'neutral')]"
"Again, I sent it off to Acer, by this time they were paying for me to send it to them and everything, but it was still inconvienent because of my classes and my communication with my fiance.",[]
DEFINITELY recommended!!!,[]
It is extremely user friendly and intuitive.,[]
Let me start with the good:So awesome.,[]
I had finally reached my limit and broke down.,[]
"The 17 inch screen is very large, but the computer is very light.","[('17 inch screen', '18', '4', 'negative')]"
"  My opinion of Sony has been dropping as fast as the stock market, given their horrible support, but this machine just caused another plunge.","[('support', '96', '89', 'negative')]"
"Do I like the computer? Well, other than not getting viruses, I guess it is OK.",[]
"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.","[('Bluetooth', '17', '8', 'neutral'), ('Drivers/Applications DVD', '103', '79', 'neutral'), ('Launch Manager', '71', '57', 'neutral')]"
I waited and waited and no laptop.,[]
Everything is falling apart internally and externally.,[]
I also liked the glass screen.,"[('glass screen', '29', '17', 'positive')]"
The switchable graphic card is pretty sweet when you want gaming on the laptop.,"[('switchable graphic card', '27', '4', 'positive'), ('gaming', '64', '58', 'neutral')]"
"It super shiny, so you can see the fingerprints easily.",[]
"It's not a wear-and-tear issue, not due to user carelessness and most importantly, they CAN'T guarantee the problem will be solved if it is sent for service and I have to accept the outcome.","[('service', '156', '149', 'negative')]"
"The battery life has not decreased since I bought it, so i'm thrilled with that.","[('battery life', '16', '4', 'positive')]"
Its a dog plain and simple.,[]
"When I called Toshiba, they would not do anything and even tried to charge me $35 for the phone call, even though they didn't offer any technical support.","[('technical support', '153', '136', 'negative')]"
My HP is very heavy.,[]
I bought this notebook and only had it for 3 months If it is overload with updates the BOOT MGR.,"[('BOOT MGR', '95', '87', 'neutral')]"
Oh and if thats not bad enough it doesn't come with a recovery cd so you can make one if you know how to or buy one if you buy it the cost is $25 for two cds.,"[('recovery cd', '65', '54', 'negative')]"
The price and features more than met my needs.,"[('price', '9', '4', 'positive'), ('features', '22', '14', 'positive')]"
They refuse.,[]
big mistake!,[]
Best Buy was great as always and accepted the return and gave me another model 1764.,[]
and dell and best buy both refused to take it back after i only had it for 1 hour....,[]
My friends or children use that when they need to borrow the Net =) When I out grow this Meaning when its old and my oldest child is ready for one she will get this one ANd I will be buying only TOSHIBA!,[]
"First of all, I've been Dell fan for more than fifteen years.",[]
GREAT INVESTMENT!,[]
I am just amazed.,[]
"I burned my leg, after lifting it from my desk, and for less than 5 second putting it on my lap to clean my coffee table, so I can place it there.",[]
I thought all my problems would finally be solved being that my old computer wouldn't go onto our wireless network and I wouldn't have the same problems because it was updated.,[]
Skype is just so dang cool with this machine too.,"[('Skype', '5', '0', 'positive')]"
I would buy this lap top over and over again!,[]
the mouse buttons are hard to push.,"[('mouse buttons', '17', '4', 'negative')]"
"I can actually get work done with this MAC, and not fight with it like my tired old PC laptop.",[]
"Also, HDD secures inside using rails, and there is only one set on the main hard drive.","[('HDD', '9', '6', 'positive'), ('rails', '36', '31', 'neutral'), ('hard drive', '86', '76', 'neutral')]"
"If you're not wanting to be mobile, this is a good laptop to sit on a desk.",[]
I also travel with it and it never gives me any problems.,[]
Just don't waste your time and money on this.,[]
All I will say now is that it was over two grand less expensive and so much better quality than my hunk of crap Vaio.,"[('quality', '90', '83', 'positive')]"
"(Beware, their staff could send you back making you feel that only they know what a computer is.","[('staff', '20', '15', 'negative')]"
"And I'm still paying the bloody financing, for a product which didn't last me at least three years !",[]
Games being the main issue.,"[('Games', '5', '0', 'negative')]"
"No problems, no lock ups, no disappointments.",[]
"While the computer seems to be set up in a common sense way rather than in geek-speak, there are certain quirks that can drive you crazy trying to deal with the PC world.",[]
"I am definitely sold, and not going back to PCs for home use!",[]
"I have a lapdesk which I can use, but I can still feel the heat through the foam and plastic.",[]
and its really cheap and you wont regret buying it.,[]
It was over rated!,[]
I dont understand how anyone can think this is a great product worth purchasing.,[]
My sister has the same Mac as me and she is in a band and uses GarageBand to record and edit.,"[('GarageBand', '73', '63', 'neutral')]"
I wasn't really sure I wanted to spend that kind of money!,[]
Other Thoughts: Do not purchase this product.,[]
They say that this will invalidate the warranty on the hard drive (I don't really understand why but anyway).,"[('warranty', '47', '39', 'negative'), ('hard drive', '65', '55', 'neutral')]"
and looks very sexyy:D  really the mac book pro is the best laptop specially for students in college if you are not caring about price.,"[('price', '134', '129', 'negative')]"
  I took the computer back in yet again except this time they kept it to send into their Geek Squad headquarters.,[]
This is a great laptop and I would recommend it to anyone.,[]
"Thank God for ""ctrl Z""Bottom line, I've been using laptops since the mid 90s and probably the majority of brands out there.",[]
They definitely have a superior product!,[]
A great computer for light home use and business use.,"[('home use', '35', '27', 'positive'), ('business use', '52', '40', 'positive')]"
Bought it to use mostly for oline classes.,[]
"Even with virus protection, it always turned off when updates were needed and installed.","[('virus protection', '26', '10', 'negative'), ('updates', '61', '54', 'negative')]"
"Also consider the MS Office apps are all trial versions, hope you have your own copies.","[('MS Office apps', '32', '18', 'negative')]"
"They are wonderful, but very dangerous when it comes to emitting heat.",[]
This computer was awful!,[]
