text,labs
they say that this will invalidate the warranty on the hard drive (i don't really understand why but anyway).,"[('hard drive', None), ('warranty', None)]"
and looks very sexyy:d really the mac book pro is the best laptop specially for students in college if you are not caring about price.,"[('laptop', None), ('price', None), (':d', None), ('mac book pro', None)]"
this is a great laptop and i would recommend it to anyone.,"[('laptop', None)]"
they definitely have a superior product!,"[('product', None)]"
a great computer for light home use and business use.,"[('home use', None), ('computer', None)]"
bought it to use mostly for oline classes.,"[('oline classes', None)]"
"also consider the ms office apps are all trial versions, hope you have your own copies.","[('ms office apps', None), ('copies', None)]"
this computer was awful!,"[('computer', None)]"
the battery life is amazingly long at 7hrs and 5hrs if you use it.,"[('battery life', None)]"
my previous purchases were with dell and hp.,"[('hp', None), ('dell', None), ('purchases', None)]"
i purchased an hp right after my high school graduation.,"[('hp', None), ('school graduation', None)]"
it is very user friendly and not hard to figure out at all.,"[('user friendly', None)]"
"lightweight, long battery life, excellent transition from pc;","[('transition', None), ('battery life', None), ('pc', None)]"
the price is another driving influence that made me purchase this laptop.,"[('laptop', None), ('price', None)]"
i am first time mac buyer and am amazed at features and ease of use the mac offers.,"[('features', None), ('use', None), ('time mac buyer', None)]"
"i noticed windows has a new system called windows 7, what about us vista users? they should get all the bugs out of vista before investing in a new system.","[('windows 7', None), ('system', None), ('vista', None)]"
"when we bought our new hp comouter in dec. of 2008, we wanted windows xp, but were told it would cost an extra $159, so we went with vista.","[('windows', None), ('hp comouter', None)]"
"the only thing that i have, is the key broad is a little dark to see the letters, would help if it was a little lighter then it is.","[('keys broad', None), ('thing', None), ('letters', None)]"
"i'm still within the one year warranty but the repair ""depot"" has deemed that this time it was caused by physical abuse and is not covered.","[('repair', None)]"
the computer was delivered as promised.,"[('computer', None)]"
this is the complete opposite to an ergonomic design.,"[('ergonomic design', None), ('opposite', None)]"
i would like at least a 4 hr. battery life.,"[('battery life', None), ('hr', None)]"
"wireless has not been a issue for me, like some others have meantioned.","[('wireless', None)]"
"macbook notebooks quickly die out because of their short battery life, as well as the many background programs that run without the user's knowlede.","[('background programs', None), ('battery life', None), ('macbook notebooks', None)]"
i guess the only good thing that came out of these were the speakers and the subwoofer.,"[('subwoofer', None), ('speakers', None)]"
all for such a great price.,"[('price', None)]"
"i already own an iphone, and so the move just made more sense.","[('iphone', None), ('move', None)]"
"this computer gets very hot, before shutting down.","[('computer', None)]"
another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it.,"[('left mouse key', None)]"
it is trash!,"[('trash', None)]"
it has good speed and plenty of hard drive space.,"[('hard drive space', None), ('speed', None)]"
clear picture on it and everything.,"[('picture', None)]"
"overall though, for the money spent it's a great deal.","[('money spent', None)]"
it's so useable and responsive.,"[('useable', None), ('responsive', None)]"
"a little pricey but it is well, well worth it.","[('pricey', None), ('it is well', None), ('value', None)]"
very long-life battery (up to 10-11 hours depending on how you configure power level settings).,"[('power level settings', None)]"
"screen is awesome, battery life is good.","[('screen', None), ('battery life', None)]"
the black model also has a very nice seamless appearance - one of the better looking notebooks i've seen.,"[('notebooks', None), ('look', None), ('appearance', None), ('model', None)]"
in my opinion it was not as user friendly as i expected either.,"[('user friendly', None), ('opinion', None)]"
the technical service for dell is so 3rd world it might as well not even bother.,"[('technical service', None), ('dell', None), ('world', None)]"
the graphics were awful and the warranty isn't even worth the cheap payment on the computer.,"[('warranty', None), ('graphics', None), ('payment', None)]"
"i've had the macbook pro 15 for about three weeks, and it really is a great computer.","[('macbook', None)]"
"they gave me a hard time yet again, but their was a malfunction in the battery itself, it didn't die.","[('battery', None), ('time', None)]"
i'm excited to learn more about what this powerful machine has to offer and encourage others to do the same.,"[('machine', None)]"
but other then that i would give this product a 4 in hafe stars.,"[('product', None)]"
"if you don't feel comfortable doing it yourself, just buy the case and be happy, plus it looks nice, i bought the white one from best buy.","[('looks', None), ('case', None)]"
the reaction of toshiba is there is nothing you can do about it so just sit back and except the fact that you are powerless and it is mind over matter.,"[('toshiba', None)]"
"you can find many laptops with the same performance and even better with lower price, but you cannot find the look, easy, applications, and the experience in mac.","[('applications', None), ('price', None), ('performance', None), ('look', None), ('experience', None), ('laptops', None)]"
excellent speed for processing data.,"[('processing data', None), ('speed', None)]"
i am not happy at all with the product i purchased.,"[('product', None)]"
when you call tech support you were routed to someone who was in another country and did not know what they were doing.,"[('tech support', None)]"
"it has come into good use for my finances, scheduling, my parents business expenses, and it is definitely amazing for gaming.","[('scheduling', None), ('use', None), ('parents business expenses', None), ('gaming', None)]"
it's a mac!!,"[('mac', None)]"
it was weird.,"[('weird', None)]"
the apple pro notebook will not let you down.,"[('apple pro notebook', None)]"
i tried out another mac for a few months before buying this one and it is a great machine.,"[('machine', None)]"
somehow the system clock got messed up after reboot.,"[('system clock', None)]"
i visited the apple store and was impressed with the 17-inch macbook pro.,"[('17-inch macbook pro', None)]"
i will never go back to windows!,"[('windows', None)]"
"looking to take my video and photo editing to the next level, i decided to purchase the mbp 15in intel core i5 after reading consumer reviews as well as professional reviews of this laptop.","[('mbp 15in intel core i5', None), ('laptop', None), ('level', None), ('video', None), ('consumer reviews', None), ('photo editing', None)]"
it doesnt work worth a damn.,"[('work', None)]"
"hp pavilion dv9000 notebook pc when i first got this computer, it really rocked.","[('hp pavilion dv9000 notebook pc', None)]"
it works really well.,"[('works', None)]"
lord have mercy!,"[('lord', None)]"
the built in camera is very useful when chatting with other techs in remote buildings on our campus.,"[('built in camera', None), ('buildings', None), ('techs', None), ('campus', None)]"
it works fine with our wireless and they've had not problems.,"[('works', None)]"
product support very poor as each phone call costs me long distan,"[('product support', None), ('distan', None)]"
"overall the computer is very easy to use, the screen is perfect, great computer, my daughter loves.","[('screen', None), ('computer', None)]"
the casing of the power cord fried and shocked my husband when he pulled it out of the socket.,"[('casing of power cord', None)]"
it does not keep internet signals no matter where you bring it.,"[('internet signals', None)]"
apple is one of the best computer companies in the country.,"[('apple', None)]"
frustrated i hung up and tried to call back 3 days later to be told that it takes 2-3 days for turnaround time.,"[('turnaround time', None)]"
"my son and his family have a hard time financially because he is self-employed so the family had no computer of any kind, and kyle the oldest child is 12 and really need something to help him in school.","[('kyle', None), ('time', None), ('son', None), ('family', None), ('school', None)]"
it's a great product for a great price!,"[('product', None), ('price', None)]"
but see the macbook pro is different because it may have a huge price tag but it comes with the full software that you would actually need and most of it has free future updates.,"[('price tags', None), ('price tag', None), ('software', None), ('future updates', None), ('macbook pro', None)]"
dell wanted to charge us for everything everytime i called them with a problem.,"[('dell', None), ('everytime', None)]"
i have had my dell latitude for almost three years.,"[('dell latitude', None)]"
may be better for the occasional web surfer.,"[('web surfer', None)]"
obviously we both got new macs.,"[('macs', None)]"
"my iphone synced right up just like a person would expect, unlike the pcs in our lives.","[('iphone', None), ('pcs', None), ('person', None)]"
keyboard good sized and wasy to use.,"[('use', None), ('keyboard', None), ('size', None)]"
hp said it was out of warranty.,"[('hp', None)]"
"i never had this kind of quality issue with dell (not to say dell is that great), not with a brand new laptop.","[('quality issue', None), ('dell', None), ('kind', None)]"
wonderful features.,"[('features', None)]"
the laptop was really good and it goes really fast just the way i thought it would of run.,"[('laptop', None)]"
im glad that it has such great features in it.,"[('features', None), ('im', None)]"
it's just a great toy to have around.,"[('toy', None)]"
great wifi too.,"[('wifi', None)]"
when this happened i would have to completely power off my computer and restart it.,"[('power off', None), ('computer', None)]"
although i do believe that windows operating system may be to fault for some of the problems.,"[('windows operating system', None)]"
"great os, fabulous improvements to the existing line bumping up the processor speed and adding the thunderbolt port.","[('os', None), ('processor speed', None), ('improvements', None), ('line', None)]"
the lcd screen stopped working on mine after 10 months.,"[('lcd screen', None)]"
images are crisp and clean.,"[('images', None)]"
i'm going back to pc.,"[('pc', None)]"
although its windows vista compared to windows xp sucks.,"[('windows xp', None)]"
"we have had numerous problems with vista, such as adobe flash player just quits and has to be uninstalled and then reinsalled, internet explore just quits and you lose whatever you were working on, also, the same windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.","[('windows update', None), ('vista', None), ('internet', None)]"
the dell mini was the first dell product that i had ever purchased.,"[('dell mini', None)]"
with the switch being at the top you need to memorize the key combination rather than just flicking a switch.,"[('switch', None), ('combination', None)]"
my mac has gone from being a trusted friend to an adversary.,"[('mac', None)]"
it doesn't heat up like my old laptop.,"[('heat up', None), ('laptop', None)]"
i always have used a tower home pc and jumped to the laptop and have been very satisfied with its performance.,"[('performance', None)]"
"before i got my macbook, i owned a dell laptop.","[('dell laptop', None)]"
this laptop is the most amazing little peice of machinery i have owned outside of the iphone.,"[('iphone', None), ('peice', None), ('machinery', None), ('laptop', None)]"
"the computer runs very fast with no problems and the ilife software that comes with it (iphoto, imovie, iweb, itunes, garageband) is all very helpful as well.","[('ilife software', None), ('computer', None)]"
at first it worked well for a month or so then the system board failed and i send it in to toshiba some complaints and three weeks later i then receive my laptop back only to discover that it still has the same problem so now i have to send it back again to get it fixed again.,"[('system board', None), ('toshiba', None)]"
"until i bought the dell, i thought you just looked for what you wanted (size, software, options, hardware) and purchase the best deal you could find.","[('software', None), ('hardware', None), ('options', None), ('size', None), ('deal', None)]"
i don't know how i could ever live without my qousmio.,"[('qousmio', None)]"
"it has plenty of memory, lots of hard drive, and great graphics.","[('memory', None), ('hard drive', None), ('graphics', None), ('lots', None)]"
it didn't take me long to get switched over to the mac computer programs and navigation - it's been just fine and like the way this laptop functions much better.,"[('functions', None)]"
"been a pc user for many, many years.","[('pc user', None)]"
"i have never had any issues or problems with my macbook pro so far, and it is still as fast as it was when i first bought it.","[('macbook', None)]"
my problem was with dell customer service.,"[('dell customer service', None)]"
"there are so many things wrong with this product, it just makes me want to set my self on fire!","[('product', None), ('self', None), ('fire', None), ('things', None)]"
amazing machine.,"[('machine', None)]"
dell sucks,"[('dell sucks', None)]"
design: very durable.,"[('design', None)]"
it is easy to go from one keyboard to another.,"[('go from one keyboard to another', None)]"
the mac book pro performs flawlessly.,"[('mac book pro', None)]"
has a 5-6 hour battery life.,"[('battery life', None)]"
my only issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,"[('resolution', None), ('screen/video resolution', None)]"
"i run dreamweaver, final cut pro 7, photoshop, safari, firefox, msn messenger and a few other applications constantly at the same time.","[('msn messenger', None), ('firefox', None), ('photoshop', None), ('dreamweaver', None), ('applications', None), ('cut', None), ('time', None)]"
does a great job with video shot on a canon 5d mkii.,"[('canon 5d mkii', None), ('job', None), ('video shot', None)]"
"i was told by many that it was a great computer, but we got one of these, and it worked great for one year, and as soon as the warrenty was up, then it got really bad.","[('worked', None), ('computer', None)]"
ive had to call tech support many times.,"[('tech support', None)]"
"the apple applications (ex.iphoto) are fun, easy, and really cool to use (unlike the competition)!","[('use', None), ('apple applications', None), ('competition', None)]"
hieroglyphics are quite common.,"[('hieroglyphics', None)]"
this worked just fine.,"[('worked', None)]"
i was so happy with my new mac.,"[('mac', None)]"
"quality display i love hp,, it's the only computer/printer we will buy.","[('quality display', None), ('printer', None)]"
"despite the inconvenient weight, i opted for the 12 cell battery.","[('weight', None), ('battery', None)]"
my macbook is faster than any comparable pc.,"[('macbook', None), ('pc', None)]"
i'm very happy with this machine!,"[('machine', None)]"
i do not recommend this company or their products!!!!,"[('products', None), ('company', None)]"
i like this machine because its very lightweight...,"[('machine', None)]"
first it burned or fused the power adapter plug.,"[('power adapter plug', None)]"
"the features are great, the only thing it needs is better speakers.","[('features', None), ('speakers', None), ('thing', None)]"
"it was still working, but there was nothing on the screen.","[('working', None)]"
toshiba is aware of the issue but unless the extended warrenty is bought toshiba will do nothing about it.,"[('toshiba', None), ('warrenty', None)]"
hp said i had done the damage.,"[('hp', None)]"
"-called headquarters again, they report that tft panel is broken, should be fixed by the end of the week (week 3).","[('tft panel', None)]"
"navigation through the computer is far superior compared to windows operating systems, as well.","[('windows operating systems', None), ('computer', None), ('navigation', None)]"
i would recommend this product.,"[('product', None)]"
"the screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.","[('screen size', None), ('inch margin', None)]"
"though the picture, video, and music software is nowhere close to professional grade software im used to (cs5) but does the job for beginner and even intermediate media designers.","[('music software', None), ('picture', None), ('video', None)]"
everything else just install and go.,"[('install', None), ('go', None)]"
all the customers that come in hate dell.,"[('dell', None)]"
"i enjoy very much my new toshiba, purchased specifially for attending online schooling.","[('toshiba', None), ('schooling', None)]"
"i brought this laptop last friday, and originally it worked fantastic.","[('worked', None), ('friday', None)]"
"the unibody construction is solid, sleek and beautiful.","[('unibody construction', None)]"
i want my l505-s5988 back!,"[('l505-s5988', None)]"
this macbook is an outstanding product with great value.,"[('value', None), ('product', None), ('macbook', None)]"
i had to re-install windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,"[('windows', None)]"
a second problem involves the battery which is advertised as having a storage life of 11 hours but when fully charged shows only 7 hours of service.,"[('storage life', None), ('battery', None)]"
and plenty of storage with 250 gb(though i will upgrade this and the ram..),"[('storage', None)]"
"no temporary replacement, they are out of replacements because ""many computers had problems with the nvidia chipset""-inquired status of repair.","[('nvidia chipset', None), ('computers', None), ('replacements', None)]"
i took it to friend who temporarily fixed it and i finally paid about 1500 for the extended warranty.,"[('warranty', None)]"
i bought this lap top and the charge time dosen't last as long as they say it will more like 2 hours,"[('charge time', None)]"
"also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.","[('browser', None), ('computer', None), ('size', None), ('consistancy', None), ('websites', None)]"
"the key bindings take a little getting used to, but have loved the macbook pro.","[('keys bindings', None)]"
keyboard is reasonable size.,"[('keyboard', None), ('size', None)]"
i'm now trying to decide on another dell model.,"[('dell model', None)]"
the macbook is a fantastic laptop.,"[('macbook', None), ('laptop', None)]"
"the screen is bright and clear, the operating system is solid and friendly to a novice.","[('operating system', None), ('screen', None), ('novice', None)]"
the feature are good enough for what i need.,"[('feature', None)]"
"finally, the biggest problem has been tech support.","[('tech support', None)]"
this laptop is great for work and doing my pictures.,"[('laptop', None)]"
with windows laptops a wireless mouse is an absolute must.,"[('windows laptops', None), ('must', None), ('mouse', None)]"
"(i had been a windows/linux user before this) i love the size because the screen is big enough for what i use it for (internet, artwork), and yet it is small enough to be reasonably portable.","[('screen', None), ('size', None)]"
but if you're willing to pay another 200 dollar for a windows disc.,"[('windows disc', None), ('dollar', None)]"
very good quality and well made.,"[('quality', None), ('made', None)]"
"when calling dell for help, reurn, or a new computer they were not useful and left it up to myself to figure out what to do with it.","[('dell', None), ('help', None), ('computer', None), ('reurn', None)]"
it had the full sized touch pad with 2 buttons instead of just one.,"[('touch pad', None)]"
it was super easy to set up and is really easy to get used to.,"[('set up', None)]"
its a good laptop for its value.,"[('laptop', None), ('value', None)]"
probbly the worst decision we ever made!,"[('decision', None)]"
then the hard drive failed;,"[('hard drive', None)]"
"plain and simple, it(laptop) runs great and loads fast.","[('loads', None), ('runs', None)]"
this machine rocks!,"[('machine', None)]"
of course my warranty runs out next month.,"[('warranty', None)]"
the capabilities using that program alone made me want a mac.,"[('capabilities', None), ('mac', None)]"
no machine has come remotely close to causing as many problems.,"[('machine', None)]"
it is the worst computer dell ever made.,"[('computer dell', None)]"
"i have found also, it is very easy to be able to access wireless internet access;","[('access wireless internet access', None)]"
this is a great value for the money.,"[('value', None), ('money', None)]"
the battery has never worked well.,"[('battery', None)]"
i can guarantee this will be the last dell i will ever purchase!,"[('dell', None)]"
they said it was a computer error on this type of computer.,"[('computer error', None)]"
i will never buy another computer from dell ever again do to how awful it worked and how i was treated by the company.,"[('dell', None), ('computer', None)]"
the only problem is a lack of screen resolutions!,"[('screen resolutions', None)]"
"small enough to use on a long flight, light enough to carry through airports and powerful enough to replace my desktop while on long business trips.","[('desktop', None), ('light', None), ('use', None), ('business trips', None), ('airports', None), ('flight', None)]"
typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,"[('edges', None), ('keyboard', None), ('use', None)]"
if you are looking for a netbook pc do not buy from asus!!!,"[('netbook pc', None), ('asus', None)]"
"it has many great programs, such as ilife, iphotos and others.","[('ilife', None), ('programs', None)]"
other thoughts: received replacement 16 days later.,"[('replacement', None), ('thoughts', None)]"
"if the number of patrons in the apple store are any indication, hp and other pc manufacturers need to take note.","[('pc manufacturers', None), ('hp', None), ('note', None)]"
i bought my first macbook after seeing the product demonstrated.,"[('product', None), ('macbook', None)]"
it is very well built.,"[('built', None)]"
might not make the avid gamer happy but i don't really think that is what this computer is designed for.,"[('computer', None), ('gamer', None)]"
i highly recommend this laptop to anybody that wants great performance from a laptop and would like to relax and not become enraged cursing the gods about to throw your laptop out the door.,"[('laptop', None), ('performance', None), ('door', None)]"
the screen resolution was exactly what i was looking for.,"[('screen resolution', None)]"
after 20-30 min the screen of the notebook switched off.,"[('screen', None)]"
"if upgrade is possible to the full windows 7, then i will truly be a very happy geek.","[('windows 7', None), ('upgrade', None)]"
i have used both pcs and macs and i have to say that i really really love my mac book pro.,"[('pcs', None), ('macs', None), ('mac book pro', None)]"
"i was originally concerned that i couldn't view work i had done in college on my mac because of the pc formatting, but i was even more thrilled to learn of programs like ilife and iwork that allow you to convert your pc documents into readable files on macs.","[('iwork', None), ('ilife', None), ('pc documents', None), ('files', None), ('programs', None)]"
10 hours of battery life is really something else....,"[('battery life', None)]"
it meets all my needs for work and pleasure while traveling.,"[('work', None), ('pleasure', None)]"
runs fast and the regular layout keyboard is so much better.,"[('runs', None), ('layout keyboard', None)]"
i just can't fathom that the celebrated dell would last a week in environment of free competition with normal products - it only survives b/c its substandard laptops are forced onto captive students and employees through question-raising programs.,"[('dell', None), ('environment', None), ('products', None), ('students', None), ('laptops', None), ('employees', None), ('competition', None)]"
much of which hp ended up paying for.,"[('hp', None)]"
i reinstalled windows through the recovery discs and everything seemed good again.,"[('windows', None)]"
"windows 7 starter is terrific (no you can't change the background) but i don't need to, i use it just for school work.","[('windows 7', None), ('background', None), ('starter', None)]"
support has been lackluster and now i just want a refund.,"[('support', None)]"
"""> iphoto is probably the best program i have ever worked with: easy and convenient.","[('iphoto', None)]"
this computer may be small but it is one heck of a power horse.,"[('computer', None)]"
"they would repair one thing, send it back and it would still have the same problem.","[('repair', None), ('thing', None)]"
my laptop now has no battery.,"[('battery', None), ('laptop', None)]"
"beta had better quality, but vhs became the industry standard.","[('quality', None), ('vhs', None)]"
it made the computer much easier to use and navigate.,"[('use', None), ('navigate', None), ('computer', None)]"
":-)if you buy this - don't go into it expecting 7 hrs of battery life, and you'll be perfectly satisfied.","[('battery life', None)]"
"needs longer lasting battery, more than 1 to 2 hrs.","[('battery', None)]"
in may i started having problems with the usb ports not working.,"[('usb ports', None)]"
10 plus hours of battery...,"[('battery', None)]"
if only bill gates would read some of what is said here ms would do a better job.,"[('bill gates', None), ('job', None), ('ms', None)]"
"the design is awesome, quality is unprecedented.","[('quality', None), ('design', None)]"
i'm going to try and keep my old g4 on the road for as long as possible.,"[('g4', None), ('road', None)]"
the mac version of microsoft office is cheaper than buying the actual and works just as well.,"[('microsoft office', None)]"
the toshiba net book operates very well.,"[('toshiba net book', None)]"
"the touch pad is fine - again, it's a real touch pad.","[('touch pad', None)]"
the pictures are clear as can be.,"[('pictures', None)]"
"it is also very lightweight, making transporting this computer very easy.","[('transporting computer', None)]"
it's wonderful for computer gaming.,"[('computer gaming', None)]"
it is very easy for anyone to use an apple and specially the mcbook pro notebook.,"[('mcbook pro notebook', None), ('apple', None)]"
i like it better than my big dell laptop.,"[('dell laptop', None)]"
they really do have the worlds very worst repair service.,"[('repair service', None)]"
i was also able to install and use my photoshop and aftereffects programs easily.,"[('install', None), ('photoshop', None), ('use', None), ('aftereffects programs', None)]"
it's perfect for everything and runs faster than an average pc!,"[('runs', None), ('pc', None)]"
for being so small it is amazing that it is as fast as it is.,"[('speed', None), ('size', None)]"
"heck, i like all mac computers, but they're all way too pricey for the kind of economy the u.s. is going through.","[('pricey mac computers', None), ('way', None), ('kind', None)]"
i'm already hooked on the sleek look and dependability that this laptop has shown.,"[('laptop', None), ('dependability', None), ('look', None)]"
the machine itself is alright.,"[('machine', None)]"
it seems to have some opions that are intalled but do not work like i thought they would.,"[('opions', None)]"
i will definitely be getting a new laptop if it has any more issues after the warranty expires and researching carefully when i do so i don't run accross a situation like this again!,"[('warranty', None), ('accross', None), ('laptop', None)]"
i also experience the same with my macbook air.,"[('macbook', None)]"
it has all the features that are necessary for college and if not they are able to be added onto the computer.,"[('features', None), ('college', None)]"
i did an internet search and this is a very common problem with this laptop.,"[('internet search', None), ('laptop', None)]"
"i've owned this labtop for less then two months, already the mouse button has broke.","[('mouse button', None)]"
"it did fairly well, other than it's poor performance, overheating and occational blue screen.","[('occational blue screen', None), ('performance', None), ('overheating', None)]"
"the touchpad is very intuitive, so much so that i never want to use buttons to click again!","[('touchpad', None), ('buttons', None)]"
its sad because their commercials are great.,"[('commercials', None)]"
lots of extra space but the keyboard is ridiculously small.,"[('keyboard', None), ('space', None)]"
"luckily, dell said they would replace my laptop with a new one, but instead i got a refund and bought a mac.","[('dell', None), ('one', None), ('laptop', None)]"
"good keyboard, long battery life, largest hard drive and windows 7.","[('windows 7', None), ('keyboard', None), ('battery life', None), ('drive', None)]"
my battery went bad about a year and a half after having it and it cost around eighty to a hundred dollars!,"[('battery', None)]"
"it pretty much does everything we could ever need, and looks great to boot.","[('looks', None)]"
it is just slow slow slow.,"[('slow slow slow', None)]"
"bottom line, i doubt you'd be overly disappointed if you invest in this machine.","[('machine', None), ('line', None)]"
"as a lifelong windows user, i was extremely pleased to make the change to mac.","[('windows', None), ('change', None)]"
the macbook pro is extremely thin and light compared to those heavy windows laptop.,"[('windows laptop', None), ('macbook pro', None)]"
this is the first macbook i have ever had.,"[('macbook', None)]"
the acer one compuer is a great computer.,"[('acer one compuer', None), ('computer', None)]"
"the macbook is also made better, my computer has never got a virus, and the laptop runs just as fast as the first day i bought it.","[('macbook', None), ('computer', None), ('laptop', None)]"
"i wiped nearly everything off of it, installed openoffice and firefox, and i am operating an incredibly efficient and useful machine for a great price.","[('machine', None), ('price', None)]"
"overall i feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.","[('quality', None), ('netbook', None), ('performance', None), ('battery life', None)]"
"i picked it out because it was inexpensive ($400) and i thought it would be a good, easy to use first laptop.","[('use', None), ('laptop', None)]"
my only problem is i can not reg. the product key.,"[('product key', None)]"
sure it has the one touch keys but that was the best feature of the computer.,"[('feature', None), ('one touch keys', None)]"
being a pc user my whole life....,"[('pc user', None), ('life', None)]"
great battery life.,"[('battery life', None)]"
the real stand out on this computer is the feel of the keyboard and it's speed.,"[('keyboard', None), ('speed', None), ('computer', None)]"
"at first, the computer seemed a great deal--seemingly high-end specs for a low, low price.","[('price', None), ('computer', None), ('deal', None)]"
delivery was early too.,"[('delivery', None)]"
"although i opted for the lowest end macbook pro, this thing holds its own.","[('macbook', None)]"
love the stability of the mac software and operating system.,"[('operating system', None), ('stability', None), ('software', None)]"
and that probably explains why i've already had my sata controller go bad within a year of buying it.,"[('sata controller', None)]"
i've had a toshiba laptop in the past;,"[('toshiba', None)]"
it's also very capable of doing moderate video editing (although you may need the performance boost of the larger macbook pros for heavy duty mobile video editing).,"[('performance boost', None), ('video editing', None)]"
asus said my net-book was working properly.,"[('working', None), ('book', None)]"
i received this laptop as a gift and let me just tell you that its the worst.,"[('laptop', None)]"
it has a faster processor and more ram.,"[('processor', None), ('ram', None)]"
"laptops are usually used on the go, so why not give you a better battery?","[('battery', None)]"
i will never complain about the price since i believe you get what you pay for and my macbook pro was worth every dollar.,"[('price', None), ('macbook', None)]"
i wasn't a big fan of the netbooks but this one was very well designed.,"[('netbooks', None)]"
and the warranty on this macbook pro can last up to 5 years or 1000 battery recharge cycles.,"[('macbook pro', None), ('warranty', None), ('cycles', None)]"
"would like more trendy, high tech features.","[('high tech features', None)]"
keyboard is great but primary and secondary control buttons could be more durable.,"[('secondary control buttons', None), ('keyboard', None)]"
"screen is a bit glossy, but that's not too bad.","[('screen', None)]"
received the product promptly and without any issues.,"[('product', None)]"
but reasons we chose this apple computer.,"[('apple computer', None)]"
processor - when compared to my 3 week old early 2011 edition there i barely experience any difference in performance (2.3 ghz v/s 2.4 ghz).,"[('performance', None), ('edition', None)]"
"they say it could be the motherboard again, but dell","[('dell', None)]"
i upgraded from a 5 year old laptop and was amazed to find out that this computer is much slower then my old laptop.,"[('computer', None), ('laptop', None)]"
"love the speed, especially!","[('speed', None)]"
it could be a perfect laptop if it would have faster system memory and its radeon 5850 would have ddr5 instead of ddr3.,"[('radeon 5850', None), ('system memory', None), ('ddr5', None)]"
"the speed gives you the power to work on these projects seamlessly, and multiple at a time if you sowish.","[('speed', None), ('time', None), ('projects', None)]"
awesome laptop and the perfect size to carry around in college.,"[('laptop', None), ('size', None), ('college', None)]"
my real problem with it? the statement of 7 hour battery life is not just mere exaggeration -- it's a lie.,"[('7 hour battery life', None), ('statement', None)]"
the battery life is also relatively good.,"[('battery life', None)]"
"i definitely suggest getting an extended warranty, you will probably need it!","[('extended warranty', None)]"
"this laptop leaves alot to be desired, i have had it only 5 months and have had to send it away to be repaired twice...","[('laptop', None)]"
"i have found it very easy to use, very imformative, wonder alerts and tutorials making it very easy for someone like me who is not exactly technologically advanced to learn to use the various features and programs.","[('programs', None), ('tutorials', None), ('use', None), ('feature', None), ('features', None), ('alerts', None)]"
"i don't have stupid pop up windows (even when i have pop ups blocked), i don't have to wait 5 minutes for a webpage to download, and best of all i can run all the web programming software i need to use all at once without slowing me down.","[('pop up windows', None), ('web programming software', None), ('webpage', None)]"
it has spent more time in repair shops than i can possibly recount here.,"[('repair shops', None), ('time', None)]"
memory is upgradable.,"[('memory', None)]"
"web access through the 3g network is so slow, it's very frustrating and very disappointing.","[('web access', None), ('3g network', None)]"
my macbook pro has been a huge disappointment.,"[('macbook', None)]"
received all four in good order;,"[('order', None)]"
the computer first started malfunctioning 3 months after purchasing it.,"[('computer', None)]"
this is my first dell i heard their customer service was lacking and that they were working on improving it!,"[('customer service', None), ('dell', None)]"
as well as having the plug in the computer come loose.,"[('plug', None), ('computer', None)]"
very small and portable i've had this netbook about 12 hrs now and it's better than expected.,"[('netbook', None)]"
she said wal mart rants and raves abouy carring dell because it's a big name but they are a piece of garbage.,"[('wal mart rants', None), ('raves', None), ('carring dell', None), ('name', None), ('piece', None)]"
not with apple.,"[('apple', None)]"
this netbook went bad on me after 3 days.,"[('netbook', None)]"
probably won't work either.,"[('work', None)]"
great product by apple with the new great looking design.,"[('design', None), ('product', None), ('apple', None)]"
i love the keyboard.,"[('keyboard', None)]"
"probably as good as you can get in a netbook, does everything i ask for and has some very good unexpected pluses.","[('netbook', None)]"
overall i am very satisfied with the purchase.,"[('purchase', None)]"
"i use iphoto all the time, which is a great program for anyone who is into photography - amateurs and experts alike.","[('iphoto', None), ('program', None)]"
it took so much time.,"[('time', None)]"
"the screen isn't huge, but that doesn't matter when i output media to the 50 inch lcd tv.","[('screen', None)]"
i'll stick to tashiba.,"[('tashiba', None)]"
for the price and what i get out of it has exceeded my expectations.,"[('price', None)]"
"and, if you are going to deal with hp be careful.","[('hp', None)]"
my macbook pro is no exception.,"[('macbook', None)]"
i will have to say that i love my macbook pro!,"[('macbook', None)]"
"in fact, he said, about 10% of their products fail.","[('products', None)]"
"now, as easy as it is to use, and i do think it is a great starter laptop.","[('use', None), ('starter laptop', None)]"
"setting would change for some reason, the screen size would change on it's own, like the pixel sizes and whatnot.","[('setting', None), ('pixel sizes', None), ('reason', None), ('whatnot', None)]"
it had some kind of pre installed software update that completely shut the computer down when you clicked it.,"[('software update', None)]"
"ever since i bought this laptop, so far i've experience nothing but constant break downs of the laptop and bad customer services i received over the phone with toshiba customer services hotlines.","[('toshiba customer services', None), ('downs', None), ('laptop', None)]"
