text,labs
"about 2 months ago i bought the 2011 macbook pro, which was an upgrade from my 2010 macbook pro.",[]
i bought the netbook because it was smaller and lighter for me to carry around.,[]
we figure that after everything his pc actually ended up costing $350 more than my original mac.,"[('mac', None), ('pc', None)]"
"it is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.","[('programs', None), ('things everyone', None), ('system', None)]"
the latest and mightiest macbook pro 17-inch was bought by my university on the 30th of june 2009.,"[('inch', None)]"
my macbook pro is no exception.,[]
i bought it to use in college and it is perfect.,"[('college', None)]"
"after doing extensive research, macconnection had the lowest price on the 15"" mbp i5.","[('research', None)]"
"well, i have to say since i bought my mac, i won't ever go back to any windows.",[]
congratulations asus for creating one big piece of dump which is my laptop.,"[('asus', None), ('piece', None)]"
"my daughter uses it for games, email, facebook, pictures and music.",[]
"4) laptop still did not work, blue screen within a week...","[('screen', None), ('laptop', None)]"
i bought my acer aspire custom made in june 2008.,[]
we used pc products - it seemed simpler to continue with the same thing.,"[('thing', None)]"
"again, i sent it off to acer, by this time they were paying for me to send it to them and everything, but it was still inconvienent because of my classes and my communication with my fiance.","[('classes', None), ('communication', None)]"
seems like maybe a bad shipment from toshiba.,"[('toshiba', None)]"
"never had a single problem, and don't have to worry about viruses.","[('viruses', None)]"
"my favorite by far, although the most expensive, was my sony.","[('sony', None)]"
"but, buy this model and just purchase 4gb of ram (2x2gb for $92 or 1x4gb for $99), and save yourself $100 than the other model with 8gb of ram.","[('8gb', None), ('model', None), ('2x2gb', None), ('4gb', None)]"
"taking notes, research, an online class and such and didn't want to spend too much on my first machine.","[('machine', None), ('class', None)]"
my house is now 100% macbook.,"[('house', None)]"
it is much faster than my desktop which is a core2 quad running at 2.83 ghz.,[]
if this would be your first mac purchase then i would highly suggest that you take advantage of the class that they offer to learn about the differences between mac and pc's.,[]
"i don't do any high tech stuff on it, just write papers, check mail, and sometimes play games, so i can't reccomend it if you are in the computer field.","[('papers', None), ('tech stuff', None), ('mail', None), ('games', None)]"
my review mainly talks about the difference i have felt between an early 2011 and late 2011 mac book pro.,"[('mac book pro', None), ('review', None)]"
computer has been at service facility more than in my hands.,[]
little short on ram but you get what you pay for.,"[('ram', None)]"
it was old but it was not till we bought the dell did we realize how great it was.,[]
"all the problems i have had with pc's are solved with a mac: the issue of overheating-my dell was always overheating and not working properly or simply shutting off, and the issue of viruses and contaminants-my hp completely quit working within2 years of purchasing it, with no inexpensive way of fixing it.","[('way', None), ('dell', None), ('hp', None)]"
thank you best buy for putting my computer together and installing my first software - you guys were great too!,"[('guys', None), ('software', None)]"
but while this is one big advantage (as you may know from the company s recent commercials) there are other things to consider before going with apple.,"[('commercials', None), ('things', None)]"
"still under warrenty so called toshiba, no help at all.",[]
it's a mac!!,[]
it's a mac!!,[]
after about a week i finally got it back and was told that the motherboard had failed and so they installed a new motherboard.,[]
i've had friends with acers who seem to have had similar or exact same problems.,[]
"another three weeks later i had my laptop back with a new mousepad, keys, and casing.","[('mousepad', None), ('keys', None), ('casing', None)]"
"browsing, also, was no problem for me when i used itunes ( which usually slows down my pc ).","[('browsing', None)]"
my brother is a computer wiz and would laugh at me because he used an apple.,[]
i returned it to best buy on the ninteenth of april.,[]
i already have a hp laptop i bought last year that's standard size.,"[('size', None), ('year', None)]"
its good for playing my apps on facebook or watching movies.,[]
then after 4 or so months the charger stopped working so i was forced to go out and buy new hardware just to keep this computer running.,"[('hardware', None)]"
then after 4 or so months the charger stopped working so i was forced to go out and buy new hardware just to keep this computer running.,"[('hardware', None)]"
with what i paid for this computer it should have had everything on it.,[]
once i removed all the software the laptop loads in 15-20 seconds.,[]
"i think part of the problem with this computer is vista, yet i know vista isn't the entire issue because my latest purchase was my acer and it also has vista (i should have waited the few months to get the next operating system).","[('vista', None), ('months', None), ('operating system', None)]"
"when calling dell for help, reurn, or a new computer they were not useful and left it up to myself to figure out what to do with it.","[('help', None), ('computer', None), ('dell', None), ('reurn', None)]"
i have had to send in my laptop three times to get it fixed.,"[('times', None), ('laptop', None)]"
spent 2 hours on phone with hp technical support.,[]
if you have any creativity in you do yourself a favor and get a mac!,[]
"as a lifelong windows user, i was extremely pleased to make the change to mac.","[('windows user', None)]"
"i'm making the switch and finding that my biggest problem is trying to do things the 'old' way - and apple does, indeed, have the better idea.","[('apple', None), ('things', None), ('way', None)]"
"the best thing to do is build your own computer, but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant amount off the price.","[('price', None), ('computer', None), ('thing', None), ('amount', None), ('codes', None)]"
"but to be honest, i don't use my computer for anything like graphics editing and complex data analysis and gaming.","[('anything', None), ('computer', None)]"
me and my boyfriend bought the gateway nv78 in nov of 09.,[]
"in due course, i'll remove the hard disc from this new macbook pro and dump it where it belongs - in the trash.","[('course', None), ('disc', None), ('macbook pro', None)]"
"i use the computer to basically check emails, surf the web, print coupons and for my college papers.","[('emails', None)]"
"in the three years i've had my macbook pro, i have never had a virus on my computer, and i do a lot of work on the internet.","[('macbook', None)]"
"the apple will run internet explorer, but at an amazingly slow rate.","[('internet explorer', None)]"
"i thought learning the mac os would be hard, but it is easily picked up if you are familiar with a pc.",[]
i thought the white mac computers looked dirty too quicly where you use the mousepad and where you place your hands when typing.,"[('mac computers', None)]"
numerous problems over the next 3 weeks until i got the blue screen of death and had to send the pc back to hp.,"[('weeks', None), ('screen', None), ('hp', None)]"
hp is more interested in selling extended warranties (which cost more than the netbook new) then they are in helping or fixing.,"[('warranties', None), ('hp', None)]"
"being a pc user my whole life, it's taking a bit of time to adapt to the os of a mac but i'm finding my way around.","[('life', None)]"
this just keeps having it's hard drive replaced!,"[('drive', None)]"
runs hot i thought we were paying for quality in our decision to buy an apple product.,[]
the macbook rarely requires a hard reboot.,"[('reboot', None)]"
"one, owning a mac is essentially a full production studio (in the case of a mac book a portable version).","[('version', None)]"
the i5 blows my desktop out of the water when it comes to rendering videos.,[]
"i'm just really happy that i waited to buy, because this thing kicks a$$!",[]
-touchpad will take a bit of time to get used to.,"[('touchpad', None)]"
i have owned many computers and laptops.,"[('computers', None), ('laptops', None)]"
i purchased an hp right after my high school graduation.,"[('school graduation', None)]"
at least those computers didn't just die on me like this one.,[]
i continued to take the computer in again and they replaced the hard drive and mother board yet again.,"[('mother board', None), ('drive', None)]"
"the only thing i didn't learn in my research was the software i would need like privacy protection and warranty protection, in case it gets broken, or crashes etc.","[('research', None), ('warranty protection', None), ('privacy protection', None), ('thing', None)]"
"i was a little weary at purchasing another 13"" macbook almost 2 years later but t looks like the newer macbooks have gotten its current line of graphics cards in order this time around.","[('graphics cards', None), ('line', None)]"
believe me apple has a reputation.,[]
"the mac takes about the same amount of starting-up time as the average pc, but keeps itself cleaned up and ready to use.","[('time', None), ('pc', None)]"
"it's so much easier to navigate through the operating system, to find files, and it runs a lot faster!","[('files', None)]"
"i went from bestbuy to dell, windows to apple.",[]
i had in the past a dell laptop and they sent me the items it needed or they sent a repair technician to my house to fix it.,[]
we are addicted to the mac.,[]
currently if i use the laptop i can't sit it on my lap because it will burn my legs.,"[('lap', None), ('legs', None)]"
"after years of using pcs, a new mac user is basically forced to re-learn how to use a computer.","[('mac user', None)]"
"if the number of patrons in the apple store are any indication, hp and other pc manufacturers need to take note.","[('pc manufacturers', None), ('note', None), ('hp', None)]"
"the 13"" macbook pro is portable, durable, and very capable.","[('macbook pro', None)]"
i will be returning it and switching brands when i get to best buy.,[]
i looked around and based off my price/features comparison from a brand i trusted i landed here.,[]
my friends or children use that when they need to borrow the net =) when i out grow this meaning when its old and my oldest child is ready for one she will get this one and i will be buying only toshiba!,"[('child', None)]"
it has bein into the shop to get a new hardrive 2 times and to fix the touch control buttons on the keyboard!,"[('hardrive', None)]"
"the processor screams, and because of the unique way that apple osx 16 functions, most of the graphics are routed through the hardware rather than the software.","[('way', None)]"
tons of bloatware and junk programs.,[]
i always swore by pcs and would never consider a mac.,[]
i have had no problems with it unlike some hardware defects on past models.,"[('models', None)]"
it has a overheating issue - nearly to the point of being dangerous.,[]
4gb of ram...,[]
with notes saying they replaced the hard drive.,"[('drive', None)]"
it is so nice not to worry about that and the extra expense that comes along with the necessary virus protection on pc's.,"[('expense', None), ('pc', None)]"
"was disappointed to find out that the model had been discontinued, apparently because of known motherboard problems.",[]
it has all the features that are necessary for college and if not they are able to be added onto the computer.,"[('college', None)]"
needless to say a pc that can't support a cell phone is less than useless!,[]
"this is what they told me: it heats up, and that is the reason we no longer call them laptops, and simply categorize them as portables.","[('laptops', None), ('portables', None)]"
i can't imagine ever buying a pc again!,[]
"i will never again buy another acer, not will i buy gateway, or emachine as they are all from the same company.","[('gateway', None), ('another acer', None), ('emachine', None)]"
with a mac computer i have more free time as i don't have to wait for windows to boot up or shut down and all the viruses associated with windows.,"[('time', None), ('windows', None)]"
i was said it's videocard.,[]
the computer was shipped to their repair depot on june 24 and returned on july 2 seems like a short turn around time except the computer was not repaired when it was returned.,"[('turn', None), ('time', None)]"
"this is my second laptop,and it is head and shoulders above my first.","[('head', None), ('shoulders', None), ('laptop', None)]"
"and in 6 months, there have been no freezing up and no blue, purple, black or any other type of screen.",[]
this is a review of windows vista system.,[]
i only used it to browse the internet and and i dont know how many times it has spontaniously shut down and it is just a blank screen now.,"[('times', None)]"
it still heats up like mad and i am unable to use it with the computer directly on my lap for more than five to ten minutes at a time.,"[('lap', None), ('minutes', None)]"
my previous purchases were with dell and hp.,"[('purchases', None), ('dell', None), ('hp', None)]"
"that being said, it still runs video in full screen decently.","[('screen', None)]"
"i was ready to take it back for a refund, but the geek squad camed through and pointed me in the right direction to get it fixed.","[('direction', None)]"
""" for one, i noticed that from turning on my mac to logging on only took about 25 seconds.",[]
"so you might ask, what did apple do for me?","[('apple', None)]"
"i paid for extra memory and the 17-inch screen, as well as the top of the line dvd and cd burners.","[('inch screen', None), ('memory', None)]"
my hp g60-244dx died after only 16 months.,[]
be safe buy a sony.,[]
"i had the staff telling me older version did not make the fan noise cause it is a ""different"" computer.","[('computer', None)]"
"1) payed $2200 for a ""premium"" laptop",[]
i have been a mac user since the mid 90s.,"[('90s', None)]"
i have now had it for 1.5 months and love it.,[]
i have only had pcs with windows before so this takes a little getting use to.,[]
"obviously one of the most important features of any computer is the ""human interface.","[('features', None)]"
"might have to buy one for me now, since i use it all the time.",[]
you better believe my next computer will be a mac!,"[('computer', None)]"
"i use that alot on my desktop, so i am adjusting to not having it.",[]
i had to have these computers in my school.,"[('school', None)]"
they should have included more memory on their computers if they knew vista would run slowly.,[]
-apple offers to send replacement and after 10 days i send them the old computer.,"[('computer', None), ('replacement', None)]"
"(beware, their staff could send you back making you feel that only they know what a computer is.","[('staff', None)]"
basic computer.,"[('computer', None)]"
"typically, when i purchase a new laptop i always end up using an external mouse for convenience.","[('mouse', None), ('laptop', None)]"
after 20-30 min the screen of the notebook switched off.,[]
might not make the avid gamer happy but i don't really think that is what this computer is designed for.,"[('gamer', None)]"
"it is sleek, smooth, and lightweight.",[]
"theres always something wrong with it, wether it be some virus you can't track down, or it overheats, sometimes even catches on fire, you just can't use it.",[]
"yeah, of course smarty pants ""fix it now"")software - compared to the early 2011 edition i did see inbuilt applications crashing and it prompted me to send the report to apple (which i promptly did).","[('apple', None), ('applications', None), ('edition', None), ('course smarty pants', None)]"
this is not best buy's fault.,[]
"i asked many people, search on the net and also read reviews here in best buy.","[('people', None)]"
the first time it crashed was maybe going on a year and a half of having it.,"[('time', None)]"
"i actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they finally agreed to replace it, (all of this in less than 1 1/2 years!","[('drive', None)]"
the only down fall is that it has no cd drive but i found that they are very cheap to by and also very portable making this the best friend to someone who is always looking for more space then they have.,"[('friend', None)]"
"if your time is worth anything to you, if you are tired of rebooting, reformatting, reinstalling, trying to find drivers, if you want a computer to work for you for a change, make the change to this computer.","[('time', None), ('anything', None), ('drivers', None)]"
i have had to take it to the geek squad guys to get it fixed because it has had viruses 3 times and i have not even had it for more then 4 months!,[]
acer won't replace the laptop.,"[('acer', None)]"
if you want more information on macs i suggest going to apple.com and heading towards the macbook page for more information on the applications.,[]
being a pc user my whole life....,"[('life', None)]"
"before i bought my new i5, i did my research for about 2 weeks and determined to move for hp to apple for reliability, dependable, and long lasting operations.","[('apple', None), ('i5', None), ('reliability', None), ('hp', None)]"
i have had a mac for 6 years and won't go back to pc.,"[('pc', None)]"
"it was loaded with windows vista home premium--delivered with only 1gb of ram, and it was a *dog*.",[]
"i previously purchased a 13"" macbook (had pro specs and was aluminum style) which had a nvidia 9800 (if i am not mistaken) and it had major heating issues.","[('heating issues', None), ('specs', None)]"
the only thing i can imagine is that sony jumped on early specifications for vista requirements from microsoft and designed it to those inadequate requirements.,"[('vista requirements', None), ('specifications', None), ('thing', None)]"
"if i have a few hundred dollars to spare, i'd buy the pro line though, the 2.53 and 2.66 ghz model.","[('ghz model', None), ('line', None)]"
"the dv4 boasted a faster processor, more memory, and a bigger hard drive than my old computer, plus a better quality web cam, nicer screen, and many other features.","[('processor', None), ('computer', None), ('screen', None), ('quality web cam', None), ('drive', None), ('memory', None), ('features', None)]"
"my macbook pro works like a dream, it has never overheated, or even been slightly warm for that matter.","[('macbook', None)]"
i am loyal to apple.,"[('apple', None)]"
but guess what? (you have to buy an external dvd drive it doesn't have a built in type) the notebook can't be used because it doesn't read anything for an external drive.,"[('anything', None), ('dvd', None)]"
i can use it for all of my needs.,[]
i ordered four d620 laptops.,[]
"they don't seem to be susceptible to viruses, which is one less big thing to worry about when it comes to computers.","[('thing', None), ('viruses', None)]"
"it has many great programs, such as ilife, iphotos and others.","[('programs', None)]"
i will never purchase a hp again ever.,[]
i had to pay $100 for a universal charger for this cheap $300 laptop.,"[('charger', None), ('laptop', None)]"
"love the graphics, awesome programs (including garageband), and really cool default background.","[('garageband', None), ('programs', None), ('default background', None)]"
i took it back to best buy where they were so helpful and immediately gave me a new one.,"[('one', None)]"
"not too much ""junk"" software to remove.","[('software', None)]"
with windows laptops a wireless mouse is an absolute must.,"[('must', None), ('mouse', None)]"
"it had a seventeen inch screen which i wanted, but i didn't realize at the time it would be such a monster!",[]
"seems to slow down occassionally but can run many applications (ie internet tabs, programs, etc) simultaneously.","[('applications', None)]"
i work on a pc at home and have used pc all through college.,[]
it was also cheaper than the pro which made it even more appealing to me.,[]
i swear they design these things to go to crap after a year so you are stuck and have to buy a new one.,"[('one', None)]"
*5 weeks after giving the computer for repair*-apple offers to send replacement after they receive the old computer.,"[('replacement', None), ('apple offers', None)]"
it was returned on the third day i owned it.,"[('day', None)]"
i did an internet search and this is a very common problem with this laptop.,[]
"i have never had it crash, randomly turn off,",[]
the dell mini was the first dell product that i had ever purchased.,"[('dell product', None)]"
it meets all my needs for work and pleasure while traveling.,[]
i will never buy anything from hp again!,"[('anything', None), ('hp', None)]"
i also like that you can scroll down in a window using two fingers on the trackpad.,[]
the only thing that i don't like about my mac is that sometimes there are programs that i want to be able to run and i am not able to.,"[('mac', None), ('thing', None), ('programs', None)]"
but if you're willing to pay another 200 dollar for a windows disc.,"[('dollar', None)]"
overall i am very satisfied with the purchase.,[]
i have had it for almost four years now and i have only had a few problems with it.,[]
"if you had pc for four years i can almost gaurentee that something would of gone wrong by now, maybe even forcing you to replace your entire computer.","[('computer', None)]"
when i took it back to best buy i asked them if they were seriously trying to drive me insane!,[]
i took the computer into best buy where i purchased it and they kept it over night to study it.,[]
the genius at the apple store advised me that there was nothing about my use of the computer that caused this failure.,[]
my wife also has problems with her asus - different model.,"[('model', None), ('wife', None)]"
"a coupla months later, they change my hard drive.","[('drive', None)]"
"after 2 months of complaints, asus finally sent the right power supply to my techies.","[('power supply', None), ('asus', None)]"
asus said my net-book was working properly.,"[('book', None)]"
"all apple associates are always wiling to help you out with anything, no matter when you purchased the computer and how many years passed.","[('anything', None), ('years', None)]"
will probably never buy a hp again.,[]
"the cool thing about the mac book was that i went on my honeymoon and shot a bunch of pictures and movies with my iphone, then i came back and put them onto my macbook and made a pretty good dvd movie with all the pictures and videos from my trip.","[('dvd movie', None), ('thing', None), ('macbook', None)]"
"i considered i may have too much on the computer, but after looking, there was plenty of space and that is not the issue.",[]
no viruses.,[]
"i had to call apple 19 times (each time 40 to 75 minutes on the phone), and take it to their store for evaluations, and diagnostics, 5 times.","[('times', None), ('store', None)]"
lots of preloaded software.,[]
mac is not made for gaming.,[]
dell's customer disservice is an insult to it's customers who pay good money for shoddy products.,"[('money', None), ('products', None)]"
"with a mac you don't have to worry about antivirus software or firewall, it's so wonderful.","[('firewall', None), ('software', None)]"
and its really cheap and you wont regret buying it.,[]
"a month later, we reinstall the os (vista).",[]
summary: dont buy hp.,"[('summary', None), ('hp', None)]"
if you could stretch by a few 100 dollars i highly recommend you should replace your windows laptop with this one.,"[('dollars', None), ('windows laptop', None)]"
i wanted something that had a new intel core processors and hdmi port so that we could hook it up directly to our tv.,"[('intel core processors', None), ('hdmi port', None), ('tv', None)]"
i think just going from pc to mac has gotten me totally spoiled and i can't imagine ever going back.,[]
she said its very user friendly.,[]
"even though it is running snow leopard, 2.4 ghz c2d is a bit of an antiquated cpu and thus the occasional spinning wheel would appear when running office mac applications such as word or excel.","[('cpu', None), ('spinning wheel', None)]"
"they told me it was my loss even though it was the computer, not what i've done.",[]
the laptop was returned but audio issue was not fixed.,[]
i recently purchased the mini and absolutely love it!,[]
"overall though, for the money spent it's a great deal.",[]
overall i would recomend this to anybody and tell them that if they want to burn their music or play there video games to buy the cd drive.,"[('music', None), ('anybody', None), ('games', None)]"
again i sent it back and they replaced the motherboard and some fan inside.,[]
i respond that i do not have the old computer...,"[('computer', None)]"
"when we bought our new hp comouter in dec. of 2008, we wanted windows xp, but were told it would cost an extra $159, so we went with vista.","[('hp comouter', None)]"
i should have bought one a long time ago.,"[('time', None)]"
i've been a pc user and i just finally switched and i am never going back.,[]
my smart phone is faster!,"[('phone', None)]"
"i love this 13"" mac white unibody.","[('unibody', None)]"
"so far, i have no complaints.",[]
"i loved it then, but unfortunately it was before the days of wireless internet.","[('internet', None)]"
i recommend for word processing and internet users.,[]
it is very user friendly and not hard to figure out at all.,[]
"despite the plethora of problems, i managed to use technological trickery to keep the machine operational for two years.","[('years', None)]"
i have owned it only two months!,[]
the only fact i dont like about apples is they generally use safari and i dont use safari but after i install mozzilla firfox i love every single bit about it.,"[('apples', None), ('fact', None), ('bit', None)]"
i still have that stupid bluetooth mouse to!,"[('bluetooth mouse', None)]"
it has everything i would need for a home computer.,"[('everything', None)]"
i've been having endless problems since i bought the computer - only 1 month ago,[]
"returned laptop for repair a 2nd time and it came back with obvious physical damage (keyboard bulging and speaker grill pressed in), buttons not working and usb ports inoperative.","[('time', None), ('usb ports', None)]"
"i am definitely sold, and not going back to pcs for home use!","[('pcs', None)]"
she can't tell the difference between it and her regular desktop system.,"[('desktop system', None)]"
now when i order i did not go full scale for the webcam or full keyboard i wanted something for basics of being easy to carry when i use crutchs or wheelchair and with a backpack laptop bag.,"[('keyboard', None), ('scale', None)]"
"i had upgraded my old macbook to lion, so i kind of knew what i was getting, but hadn't been able to enjoy some of the awesome new multi-touch features.","[('macbook', None)]"
may be better for the occasional web surfer.,"[('web surfer', None)]"
i was constantly having to roll back the computer after doing updates.,"[('updates', None)]"
a key contributor that led me to mac is the art aspect.,"[('contributor', None)]"
plus it is small and reasonably light so i can take it with me to and from work.,[]
is this partially due to the fact that it is running windows vista?,[]
i had my computer custom built from sonystyle.com.,[]
"so i called compaq, and after being on the phone for 3 hours, i finally got a replacement which i shouldn't have had a problem getting since it was under warranty.",[]
the computer is currently in west verginia doe to the method of shipping choosen by toshiba.,[]
not with apple.,[]
they were totally unconcerned that the computer was not correctly repaired in the first place.,"[('place', None)]"
"i also purchased iwork to go with it which has programs for word processing, spreadsheets, and presentations (similar to microsoft office).","[('microsoft office', None), ('spreadsheets', None), ('word processing', None), ('presentations', None)]"
"they say it could be the motherboard again, but dell",[]
"take the simple, easy solution to your computer problems and stop waiting and smacking your old computer around.","[('solution', None), ('computer problems', None)]"
the online tutorial videos make it super easy to learn if you have always used a pc.,"[('tutorial videos', None)]"
i took the computer back in yet again except this time they kept it to send into their geek squad headquarters.,"[('geek squad headquarters', None)]"
obviously we both got new macs.,"[('macs', None)]"
"applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.","[('seconds', None), ('computer', None), ('applications', None)]"
"laptop was in new condition and operational, but for the audio problem when 1st sent for repair.","[('condition', None), ('laptop', None)]"
i bought it for really cheap also and it's amazing.,[]
you can call hp and they want you to buy more software to fix it.,"[('software', None), ('hp', None)]"
it may take a little getting used to but you don't have to worry about viruses or other headaches.,"[('viruses', None)]"
they have done absolutely nothing to fix the computer problem.,[]
"i even got my teenage son one, because of the features that it offers, like, ichat, photobooth, garage band and more!","[('son', None)]"
"even if apple replaces whatever needs replacing i wonder if, since i seem to be doubling the amount of time i get out of it each time it's ""like new,"" i might have 8 months next time.","[('apple', None)]"
i went to toshiba online help and found some suggestions to fix it.,"[('help', None)]"
"whenever i call dell about an unrelated problem, they ask me if my laptop is running slowly and if i'd like to purchase more memory for $75.","[('memory', None), ('laptop', None)]"
i had to re-install windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,"[('windows', None), ('weeks', None)]"
it has been nothing but trouble from the time we bought it.,[]
this was an update from an early macbook pro.,"[('macbook pro', None)]"
the programs that come standard with the leopard running system are enough for the average person to run all the basics.,"[('person', None), ('system', None)]"
"they improved nothing else such as resolution, appearance, cooling system, graphics card, etc.",[]
it did not have all the features i expected it to have.,[]
what a waste of time it was to run a defrag on the pc!,[]
"two, owning a 17 in.mac book gives the flexibility to sit anywhere you want without worry about bother anyone.","[('anyone', None)]"
i am very pleased with my purchase!,"[('purchase', None)]"
i needed a driver for my hp and they would not help me with out me paying over $50 for it.,[]
got this for a graduation gift for my daughter for her to use at college.,"[('college', None)]"
so glad i decided to upgrade!,[]
this apple navigates you thru the unexplored world of the internet.,"[('world', None)]"
"after 5 months of failed repairs, requested a full refund but was refused and it still is not repaired and acer is indifferent to the issue.","[('acer', None)]"
"*4 weeks after giving the computer for repair*-annoyed at machouse amsterdam, decided to send complaint email to apple.","[('apple', None), ('email', None), ('repair', None), ('machouse amsterdam', None)]"
"i have had several machines over the years, both for personal and business use.","[('machines', None)]"
"i bought a logitech desktop set in anticipation for using with the mbp, but i use the touchpad 90% of the time.",[]
they removed them and returned the computer to me.,[]
which is great i am running vista business and scored a 5.x on the index i have never seen a windows machine have a total score in the 5's.,"[('score', None)]"
i'm new - just switched from years of pc frustration.,[]
the store honored their warrenty and made the comment that they don't even recommend the hp brand because of the problems with their warrentys.,[]
"have purchased many products over the years from macconnection and this transaction, like all the others, we smoothly with no problems.","[('products', None)]"
"it is super fast, and always loads.",[]
i purchased a toshiba satellite m60 (with harman/kardon speakers!) in december of 2005.,[]
i did contact hp and share how unhappy i am.,"[('hp', None)]"
"i know that everyone thinks macs are overpriced and overrated, but once you get past the initial expense you'll find that they're worth every penny (besides, there's always the financing plan that best buy offers).","[('every penny', None), ('expense', None)]"
with the macbook pro it comes with freesecuritysoftware to protect it from viruses and other intrusive things from downloads and internet surfing or emails.,"[('things', None), ('viruses', None), ('freesecuritysoftware', None)]"
"stupidly, mind-numbingly slow--then i found it can only be loaded with 2gb *maximum*.","[('mind', None)]"
one of the primary reasons why i purchased an ipad was to store photographs so that i could show to my customers.,"[('photographs', None), ('reasons', None), ('customers', None)]"
i constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.,"[('services', None), ('laptop', None)]"
"i wish it had a webcam though, then it would be perfect!",[]
"i am not much of a computer techie, so i can understand some of the internal problems, though i do have trend micro as an antiviral program.","[('trend micro', None), ('program', None)]"
"i took it home and within 30 min, it was freezing up and did the ""blue screen of death"".","[('screen', None)]"
"i got it back again and was told the motherboard had been replaced, so i was now on the second motherboard within 3 months.",[]
i think that if it is the motherboard again so soon that they should replace it.,[]
-i propose that they can just swap the hard drives.,"[('drives', None)]"
"i took it in to the apple store and guess what? they fixed it, no cost out of pocket.",[]
"only other thing is that if you are using this for document creation apple doesnt provide any kind of word processor (such as works for windows), but iwork is cheap compared to office.","[('iwork', None)]"
finally set the unit back to hp after a month of hell.,"[('hp', None)]"
i am a full mac convert now.,"[('mac', None)]"
"which is what i did, check out my acer 5517!","[('acer', None)]"
guess i'll stay away from hp.,"[('hp', None)]"
i would highly recommend this one to my friends,"[('friends', None)]"
stopped booting up less than a week after my one-year warranty was up.,[]
only thing i would want to add to this is an internal bluray read/write drive.,[]
"some problems can be fixed if you purchase new software, but there is no guarentee.","[('software', None)]"
but sadly the replacement froze-up while updating the bios again and shut down and would not turn back on.,[]
although i do believe that windows operating system may be to fault for some of the problems.,[]
toshiba does not send any one out unless you have paid extra to have the on site repair done.,"[('toshiba', None)]"
i thought all my problems would finally be solved being that my old computer wouldn't go onto our wireless network and i wouldn't have the same problems because it was updated.,"[('computer', None), ('network', None)]"
so you out of of notebook and money.,[]
took a while to clean it up to my specs.,"[('specs', None)]"
"in early may i got it back and this time i only had it back for 1 day before it had a new issue so it was sent back in for the 6th time they ""expedited"" the repairs so i was only supposed to have to be without it for 3 days and it was supposed to be fixed, by a ""senior tech"".","[('tech', None), ('day', None)]"
i cant believe hp put this out.,[]
"they break down just as often as pcs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a mac, they don't exist.","[('viruses', None), ('reason', None)]"
one of the wonderful things about macs is that they are virus free.,"[('things', None), ('macs', None)]"
"i was looking too closely at the other performance specs and while comparing, i took it for granted that these features were standard.","[('performance specs', None)]"
-i propose that i can just swap the hard drives.,"[('drives', None)]"
"bought for my daughter to take for starting college this fall - she has been on it non-stop ever since ""learning how to use it"".","[('daughter', None)]"
"do yourself a favor, this is not a fake story trying to hurt alienware...","[('story', None), ('alienware', None)]"
"u can do what u want in just few seconds, even to start up your computer takes few seconds.","[('seconds', None), ('computer', None)]"
i had something else go wrong and they said it had to be in good working order to be able to buy the warranty.,[]
hp said it was out of warranty.,[]
it's so bad that i'm thinking i only got half a battery or something.,[]
when i got the computer back and realizwed it still was not correct hp told me it was out of warranty and now it was my problem.,[]
"the reality was, it heated up very quickly, and took way too long to do simple things, like opening my documents folder.","[('things', None)]"
"almost 4 years ago i bought what was then the current, up to date hp pavilion--if i recall correctly, it was the dv 1300 t.","[('date hp pavilion', None)]"
my only other complaint is that it gets really hot.,[]
i'm learning the finger options for the mousepad that allow for quicker browsing of web pages.,[]
i took it back for an asus and same thing- blue screen which required me to remove the battery to reset.,"[('reset', None), ('screen', None)]"
it caught a virus that completely wiped out my hard drive in a matter of hours.,"[('drive', None)]"
the local computer repair shops send out ads that say along the lines of we can fix almost any problem or computer usually even the trouble some toshiba satellite.,"[('computer repair shops', None)]"
it is just slow slow slow.,[]
"i first purchased this dell model ""1764"" on april 6, 201",[]
not to mention it has shit gigs.,"[('gigs', None)]"
"the tech store i purchased this from sent it back,,,,,eventually i got a new or repaired machine approximately 3 weeks later.","[('machine', None)]"
my laptop worked again for just a while before i started having issues again.,"[('laptop', None)]"
after much battling with hp i was able to return it 4 times for repairs.,"[('repairs', None)]"
dell wanted to charge us for everything everytime i called them with a problem.,"[('everything everytime', None), ('dell', None)]"
i can leave my macbook uncharged for upwards of eight hours and it won't even be dead.,"[('hours', None), ('macbook', None)]"
taking it back to best buy i found that a tiny plastic piece inside had broken (manuf issue).,"[('plastic piece', None)]"
i'm pretty sure it's not newegg's fault but when you turn on a computer you just bought you want it to at least get to desktop.,"[('desktop', None)]"
i'm definitely not hard on laptops and guarantee 100% that no liquid has touched this machine in my presence.,"[('%', None), ('laptops', None)]"
the latest is on my lg netbook x12,[]
